date,open_interest,lev_money_net,lev_money_cot_index,asset_mgr_net,asset_mgr_cot_index,dealer_net,dealer_cot_index
2018-11-20,256397,-118,25.953617254980276,-26957,2.1234315943527324,34490,89.80371524545711
2018-11-27,240730,9238,31.792650656548005,-29185,0.627697926247172,25210,86.04799870492533
2018-12-04,243099,-15226,16.52478905586899,-30535,0.0,50806,96.40697721478004
2018-12-11,253480,-6530,21.951919716411204,-30998,0.0,38271,91.33392690922336
2018-12-18,272148,6220,29.909131758949524,-23937,4.712517102145694,16531,82.53551337569307
2018-12-24,208265,22502,40.0706475610365,-21655,6.99493890752276,-7347,69.55820776224601
2018-12-31,203989,-2707,24.33783513904838,-21113,8.590572531025133,33768,88.23037866608536
2019-01-08,205311,-13504,17.599480752908285,-16877,12.761285075233836,53992,97.41500676676023
2019-01-15,208903,-21468,12.629187677867094,-13939,16.07489493224779,58939,99.66166198897336
2019-01-22,206783,-19486,13.86614409106795,-9097,20.63756808201881,42453,92.17462782818787
2019-01-29,217732,-6027,22.265839532677617,-6542,23.045174421891783,29924,86.48464535818414
2019-02-05,215458,-22047,12.26783663687653,6758,35.577919752737415,33454,88.0877771419748
2019-02-12,215006,-11701,18.724724149982524,-8563,21.140762518610657,34462,88.54555528306857
2019-02-19,221601,-13638,17.51585201457886,-6852,22.75305780139839,35347,88.94747359146933
2019-02-26,223287,-12962,17.93774027659893,-5496,24.86035425663622,33633,88.16906909361745
2019-03-05,232670,-17565,15.065030705477058,-4703,25.633401897037462,40320,91.20593658319483
2019-03-12,257837,-24837,10.526611413450498,-13972,18.27883108238679,57482,98.99997275130113
2019-03-19,199340,-23069,11.630011483349143,1399,34.78088162669358,30001,86.51961452173992
2019-03-26,193624,-17455,15.133681162314645,20156,54.918085586069175,4144,74.77678774171866
2019-04-02,196541,-26156,9.70343002646163,25020,60.139995276233016,6691,75.93349500894666
2019-04-09,201019,-25459,10.138424284787058,30622,66.15420952053765,1091,73.3902831139813
2019-04-16,209067,-26958,9.202905786609417,24198,59.257509715929835,10757,77.780048502684
2019-04-23,217253,-13765,17.436591941684558,17853,52.4456230004509,4677,75.01884701672162
2019-04-30,219945,-12428,18.271007039792302,19423,54.13114894896185,-883,72.49380092100603
2019-05-07,208882,-13755,17.442832892306157,16706,51.21422283297189,7333,76.22505608690518
2019-05-14,216460,-35029,4.16583453991712,29646,65.10639211560346,21100,82.47727004368875
2019-05-21,216280,-31203,6.553622247740776,37845,73.90870246709467,6715,75.9443944884965
2019-05-28,223713,-33616,5.047680862749014,34578,70.40130547742254,8876,76.92580179296439
2019-06-04,222720,-33298,5.246143092515852,28685,64.0746784617697,17979,81.05988355722681
2019-06-11,219921,-31599,6.306480603125468,32543,68.2165632447985,10115,77.48848742472548
2019-06-18,247705,-27739,8.71548754306256,34215,70.0115947007923,-1230,72.33621261251442
2019-06-25,216956,-10207,19.657122172849366,48716,85.57962768127456,-32551,58.11193765497698
2019-07-02,209069,-6851,21.751585201457885,45823,82.47375088570631,-26311,60.94580233793836
2019-07-09,210823,-3615,23.77115682260722,43226,79.68565477851975,-24734,61.66198897335986
2019-07-16,216097,-7686,21.230465824554397,52473,89.61308054022717,-32407,58.177334532276085
2019-07-23,224625,-12152,18.443257276948426,48591,85.4454297554377,-22468,62.69108150085834
2019-07-30,228217,-17021,15.404538419292027,51799,88.88948532411483,-19163,64.19203066386913
2019-08-06,204915,-24175,10.939762344600329,58316,95.88602838554527,-12857,67.05586891559261
2019-08-13,194142,-27153,9.081207249488243,51206,88.25285036394477,-4584,70.81301034542268
2019-08-20,191768,-36166,3.45623845424135,46262,82.94505400124535,8298,76.66330599380547
2019-08-27,200114,-34391,4.564007189575116,42992,80.02725620835857,12177,78.42493437605022
2019-09-03,200086,-30975,6.695915921913226,42191,81.39346085409252,4884,75.11285502783909
2019-09-10,204212,-19096,14.109541165310299,37441,76.11098754448399,-7195,69.62723779939508
2019-09-17,249740,-12351,18.319062359578613,42410,81.63701067615659,-13958,66.55585529124318
2019-09-24,202930,-12732,18.081282140895702,37455,76.12655693950178,-10095,68.31021735378803
2019-10-01,206517,-8986,20.41914224374657,39917,78.86454626334519,-12379,67.27295021662715
2019-10-08,202812,-7931,21.077562534325228,28476,66.14101423487544,-1321,72.29488541922123
2019-10-15,214331,-3833,23.635104099056367,37567,76.25111209964413,-8113,69.21033270661326
2019-10-22,218954,-11408,18.907584003195367,43006,82.29982206405694,-13629,66.70526899007238
2019-10-29,229678,-1528,26.811347574526017,45789,85.39479537366547,-25058,58.31451775551063
2019-11-05,226851,-11737,29.218423977691543,52932,93.3385231316726,-21026,51.47860694124648
2019-11-12,231853,-12865,28.118601431329342,54990,95.62722419928825,-21561,51.15697461208737
2019-11-19,232945,-19929,21.23106023673485,58667,99.71641459074732,-17407,53.654284322978974
2019-11-26,224422,-30280,11.13862834188101,60140,100.0,-9990,58.113250650779435
2019-12-03,210730,-26911,14.423470681148965,42174,80.2870372402291,3112,65.9899362145979
2019-12-10,213003,-26976,14.360094381934829,33330,70.58307182514429,11127,70.80840933274818
2019-12-17,276325,-16314,24.755757493028607,23469,59.763216221554124,5831,67.62454986503465
2019-12-24,211094,-4303,36.466722567812646,41838,79.91836555553117,-28102,47.22464364941475
2019-12-31,216734,914,41.55340184473782,40699,78.66861243389145,-35900,42.5366270086991
2020-01-07,210289,3664,44.23470681148964,33155,70.39105532269745,-25674,48.684313360065886
2020-01-14,215871,-4598,36.17909167137927,39735,77.61087581469859,-28872,46.761733568195076
2020-01-21,216925,-2047,38.66636766053704,33428,70.69060106651452,-20243,51.94933238747378
2020-01-28,206168,-3973,36.788479163822856,37269,74.90508898593342,-22952,50.32073055627363
2020-02-04,204786,-11393,29.5538308535325,32440,69.6065307555575,-7826,59.41420833358383
2020-02-11,207829,-10102,30.81258165792399,23125,59.38576663960148,-8077,59.26331167074469
2020-02-18,208321,-7047,33.79126772098828,29317,66.17985911474906,-17808,53.413210371590544
2020-02-25,214665,2227,42.83360308886332,38947,76.7462529351094,-43681,37.85883046068571
2020-03-03,216843,-10698,30.231469745129775,38667,76.43902653119446,-25897,48.550249791089286
2020-03-10,220158,-12517,28.45790838712194,18224,54.00820733393316,-8060,59.27353176344694
2020-03-17,296271,15741,56.01002320547571,-6434,26.95253352059514,-9139,58.624856467815725
2020-03-24,199855,8215,48.67202277646692,23897,60.23283372468126,-31553,45.14996483085746
2020-03-31,186519,-7110,33.72984146174996,21385,57.47657398670148,-4627,61.33738930737831
2020-04-07,183367,-6789,34.04282287786899,22005,58.15686102394172,2192,65.43684884482893
2020-04-14,177937,-19036,22.10175308593826,31824,68.93063266694463,5459,67.40091018943242
2020-04-21,179254,-17951,25.365212934090813,25012,61.456253154556826,3936,66.48531011969531
2020-04-28,181751,-17682,25.65247106061253,26299,62.868397375408726,-1167,63.417478763248546
2020-05-05,184505,-13245,30.39062833710649,32691,69.88193728192411,-12852,56.39266798525902
2020-05-12,196564,-19256,23.971637264533765,41001,78.99997805525686,-15392,54.86566589915775
2020-05-19,198166,-26639,16.08752295929264,32953,70.16941341701596,-368,63.897823120254415
2020-05-26,210002,-32728,9.585237708769382,41393,79.43009502073778,-2611,62.54937206548073
2020-06-02,209734,-29195,14.424252208205528,40826,78.80796155281003,-1188,63.404853942851645
2020-06-09,216274,-39182,2.908143262378635,39588,77.44958195264324,12281,71.50217327265403
2020-06-16,228649,-39955,2.016789280690021,54027,93.2925892602427,-8254,52.03338134372617
2020-06-23,182561,-14794,31.03018841816379,54881,94.22962979218327,-35242,18.89924560219399
2020-06-30,194081,-11819,34.460690482230575,58583,98.29160174680155,-40677,10.677477349187418
2020-07-07,212535,-20252,24.736514379280923,60345,100.0,-34505,16.170633154737533
2020-07-14,223283,-23344,21.17109845252646,40603,78.3869590444807,-12376,35.86571494686627
2020-07-21,222203,-39159,3.365867851663757,36975,74.41511664823796,6206,48.9674784334682
2020-07-28,220915,-40456,1.776461880088823,38608,76.20288363640346,3407,45.55507183282542
2020-08-04,228566,-41363,0.4908946951702296,38195,75.75074170981904,11239,53.132104677598804
2020-08-11,235063,-50216,0.0,33665,70.79141258771881,18383,60.04353504571179
2020-08-18,229944,-58424,0.0,58445,97.91992818278358,-2272,40.06094906399652
2020-08-25,234983,-57738,0.7959621743922957,54421,93.51455502884731,-1691,40.623034876408845
2020-09-01,245148,-52141,7.290131693450136,49965,88.63623923015447,465,42.7088472887341
2020-09-08,250803,-23375,40.66716946104311,32181,69.16676702100872,4461,46.57475934794176
2020-09-15,348364,-7481,59.10889365898938,41305,79.15549084221013,55218,95.67938857446912
2020-09-22,332017,18182,88.8855369263793,41907,79.81454517587555,115020,100.0
2020-09-29,275596,-3647,63.55746359575332,36320,73.6980392586186,65572,68.84203628206501
2020-10-06,277502,-7683,58.87451412658815,31673,68.6106215035635,73124,73.60067044316041
2020-10-13,226211,-25615,38.068109299762135,29863,66.62907940400468,-9521,21.524754097327676
2020-10-20,219891,-28336,34.91094738063468,17574,53.17539384517696,5346,30.892684986231973
2020-10-27,227676,-32794,29.73835354179962,18717,54.426721259428746,15063,37.01551975097826
2020-11-03,222955,-33630,30.534106722823612,16793,52.320374850836956,13798,36.218423324364686
2020-11-10,238100,-20000,47.3196142904644,15428,50.82600746636305,16303,37.79686328378523
2020-11-17,238473,-31664,33.067246620369225,25894,62.28391885530363,24145,42.738231013037094
2020-11-24,247258,-46281,15.005066356918666,29650,66.39589240554832,33041,48.34374074517489
2020-12-01,245965,-47835,13.084793515063145,33442,70.54727784285605,30242,46.580046754588814
2020-12-08,244507,-59171,0.0,41116,78.94857843512912,13794,36.21590286135563
2020-12-15,276828,-65504,0.0,36020,73.36960686642655,19337,39.70863447615327
2020-12-21,212706,-44213,24.192668681680797,51942,90.80060869470019,-9105,21.786882250269375
2020-12-29,216887,-56640,10.07204054269027,58394,97.86409467611092,-811,27.013062299544426
2021-01-05,220898,-57081,9.570938345112834,57579,96.97185334398914,3200,29.540456581874093
2021-01-12,232289,-70596,0.0,53452,92.45371840206693,21817,41.27132154176722
2021-01-19,235051,-62852,8.31811639347784,57310,96.67735896565692,16073,37.651936660764584
2021-01-26,232059,-54745,17.026144492899956,55944,95.18189680654238,6860,31.846680235159198
2021-02-02,234732,-54821,16.94451008614578,55151,94.31374051651467,2114,28.85615087491572
2021-02-09,234372,-54024,17.800597220133625,54741,93.86488291385218,2008,28.789358605175767
2021-02-16,235353,-52310,19.641667919826418,46787,85.15704542219984,9891,33.756561080270444
2021-02-23,240070,-51848,20.137919181937313,22597,58.67444686511282,35405,49.83333438352625
2021-03-02,244016,-49438,22.72658918558938,8265,42.98413671545712,60450,65.6145833989704
2021-03-09,253528,-33112,40.262948720702916,-4067,29.483375847081877,61758,66.4387748029313
2021-03-16,257385,-38877,34.0705493136265,2911,37.12271328946936,53034,60.941644980182865
2021-03-23,221777,-38046,34.96315710326752,10829,45.79113889405866,44595,55.62409814682957
2021-03-30,222230,-38723,34.2359664009968,9694,44.548569676932004,48847,58.30335032545479
2021-04-06,214588,-28107,45.639004060237596,19441,55.21933809925227,22412,41.646240414364115
2021-04-13,214302,-20376,53.943156673612755,19404,55.17883143754858,16043,37.63303318819668
2021-04-20,218144,-10279,64.78871726567704,18771,54.48583909002331,3746,29.884499782610064
2021-04-27,217879,-19965,54.38462695224388,17533,53.13050808491072,18797,39.36837196993088
2021-05-04,237240,-28891,44.79688070635245,13164,48.34743767995358,32346,47.90581029735163
2021-05-11,227436,-28694,45.00848568175471,11208,46.2060584828613,38476,51.768419858728045
2021-05-18,227977,-19419,54.97110571655674,-2097,31.64008188914312,36396,50.45777909401957
2021-05-25,233388,-25671,48.25560162409504,-163,33.75737604414131,42722,54.44389134283968
2021-06-01,238373,-21873,52.33517368794174,-2050,31.691536297253208,42692,54.42498787027177
2021-06-08,238155,-28913,44.77324969387097,4403,38.75611705330458,42182,54.10362883661729
2021-06-15,288897,-20213,54.11824099336183,4454,38.81195055997723,36874,50.75897442360161
2021-06-22,223769,-7663,67.59865947711015,4265,38.60503815289623,19224,39.63743139614747
2021-06-29,224134,-15944,58.70373155169821,11430,46.44909845308343,21685,41.188146262468415
2021-07-06,228288,-22742,51.40174869492363,17174,52.737483988920886,27523,44.86676202418384
2021-07-13,232282,-28977,44.704504930288515,19317,55.08358604381288,32216,47.82389524955734
2021-07-20,234532,-16224,58.40297321102494,12932,48.09344996332505,13415,35.97708899124769
2021-07-27,234722,-27978,45.777567724333494,16019,51.473019278981425,23354,42.23980945299651
2021-08-03,223043,-36783,36.31979204709016,22364,58.41936437384364,26018,43.91843781702699
2021-08-10,233359,-47894,24.38505660701626,13461,48.67258574822373,46677,56.93599914304258
2021-08-17,234502,-51024,21.023008013061506,17530,53.1272237609888,49721,58.854071492933244
2021-08-24,227123,-32856,40.53792777503276,21710,57.703381758864936,28784,45.66133798778836
2021-08-31,230598,-32275,41.162001331929794,20688,56.584522076130625,28144,45.25806390633959
2021-09-07,234329,-29419,44.22973640679714,20344,56.20791959975039,21954,41.35764739982734
2021-09-14,277699,-28989,44.691615287116804,28613,65.2606111032044,9429,33.465447602724616
2021-09-21,222302,-14261,60.51150400653075,29839,66.60280481262933,-9632,21.45481124882641
2021-09-28,230609,-25792,48.12563105544695,24635,60.90559758273759,12015,35.09492693807852
2021-10-05,225151,-21952,52.25031687039464,15141,50.51180714449931,14889,36.90587961008438
2021-10-12,230615,-14131,60.65114180755763,13574,48.79629528261608,6897,31.869994517992957
2021-10-19,237365,-10226,64.84564652301876,25161,61.481449043714356,1239,28.304799591684993
2021-10-26,245510,-5862,69.53318008979785,26708,63.17506541278478,-13459,19.043358264913266
2021-11-02,255587,-2904,72.71047713162474,31948,68.91168452973956,-14153,18.606057932842262
2021-11-09,262897,-8798,66.37951406045242,41745,79.63719168409183,-21065,14.250697853195632
2021-11-16,264338,-18996,55.42546563835958,40718,78.51285812815432,-15651,17.662144535951256
2021-11-23,258727,-7374,67.9090850501622,36624,74.03085074937324,-19810,15.041493122286564
2021-11-30,258476,-7273,68.01757288019077,39211,76.8630327447095,-18527,15.84993163244088
2021-12-07,251880,-4276,71.23676126232571,33805,68.51047673287297,-23814,12.518509650222745
2021-12-14,269716,231,76.07789641023437,27730,60.22560975609756,-29292,9.066735559322247
2021-12-21,208070,-6805,71.85451350559823,27371,59.52024356109897,-20723,14.466197440469813
2021-12-28,211097,-16103,61.38119804456059,37255,70.0991945300562,-17282,16.634425744009175
2022-01-04,210931,-9998,68.25790173241118,41086,74.08533713685966,-32410,7.102034643764059
2022-01-11,220222,-2308,76.91995764716484,25661,53.32965539513167,-16929,16.856856604558256
2022-01-18,235810,-2087,77.16889319425984,24791,52.1589945772838,-22172,13.553159715439728
2022-01-25,243347,13785,95.0471963774809,17848,42.81658301599903,-30152,8.524836012375474
2022-02-01,239334,-8377,70.08380454617135,6134,27.054375176608314,24988,43.269418592195386
2022-02-08,233767,3341,83.28302056815879,495,19.4666092549484,16465,37.89894203565195
2022-02-15,235945,5013,85.16637004663318,2747,22.496871509883338,19509,39.81701438554263
2022-02-22,257929,-1192,78.17702583973507,-2530,15.39620813541989,16210,37.738262518824705
2022-03-01,249537,8908,89.55371826353375,2585,22.278886392077183,21199,40.88191000686826
2022-03-08,248009,15688,97.19074545495505,-1609,7.225325326824302,6739,31.770436229135292
2022-03-15,264733,2903,82.78965509473068,-4591,2.759849653334132,22894,41.94995620695522
2022-03-22,212808,-39449,35.08414246772849,14266,30.997768759640003,52412,60.54971298227484
2022-03-29,223320,-54727,17.874923967649643,25584,47.946210635079886,58680,64.49927851746365
2022-04-05,232689,-55305,17.223861767555025,37151,65.26752422168646,43907,55.19057850927215
2022-04-12,228302,-28037,47.93867850143054,27921,51.44581380374069,20450,40.40995330842276
2022-04-19,237109,-24539,51.878843857712496,31980,57.52407193878315,14195,36.468579278013365
2022-04-26,236977,-11359,66.72486426817454,22964,44.0228215456955,6706,31.749642409310592
2022-05-03,226722,-5075,73.80319448512019,23910,45.439434552778565,-1395,26.64507470022243
2022-05-10,249921,9610,90.3444547072473,11564,26.951586576618396,-3444,25.353967523834132
2022-05-17,243553,2025,81.80067133749353,11996,27.598496533341322,432,27.79629617960819
2022-05-24,255244,-14463,63.22850255693978,13381,29.672501834409022,13085,35.76915079300068
2022-05-31,263080,-31867,43.62454662191083,22204,42.884739214423696,26311,44.10306173244025
2022-06-07,268293,-35390,39.65622113586699,21548,41.902394465325926,33331,48.526474313331356
2022-06-14,302267,-19434,57.62914235508797,15135,32.299076056844214,19531,39.83087693209242
2022-06-21,236624,-14023,63.72412084074883,15868,33.39672651582084,4307,30.237994719629995
2022-06-28,248045,-18990,58.12926625965893,20732,40.68045343596041,4559,30.396783889200446
2022-07-05,259449,-15919,61.58845659960801,8938,23.01921262672397,12301,35.27514004322594
2022-07-12,254260,-29070,46.77510193966974,16446,34.26226807828808,26138,43.99405170729863
2022-07-19,256388,-25608,50.67471670909459,14428,31.240359993411104,23803,42.52273142576291
2022-07-26,267158,-36790,38.07925386920183,23359,44.61432486260651,20168,40.2322606662844
2022-08-02,262325,-36496,38.410416995201516,23561,44.91681516644454,33841,48.847833346985844
2022-08-09,258784,-54317,18.336750095744442,37948,66.46101319277018,44600,55.627248725590896
2022-08-16,267796,-60647,11.206605240036946,49639,83.96801389658425,48362,57.99774418560689
2022-08-23,262158,-40238,34.19540877244363,39508,68.79707692538074,27395,44.78610720789409
2022-08-30,263641,-38085,36.620559147536554,24990,47.05670944458587,44062,55.288246450873025
2022-09-06,286754,-34852,40.26222712834261,7174,20.377663636772038,59494,65.01219273980631
2022-09-13,314969,-48037,25.41057469192818,8966,23.061141975770827,81963,79.17026357741918
2022-09-20,271815,-40860,33.4947847439681,-120,9.45506821006604,85877,81.63653663177925
2022-09-27,282054,-32027,43.44432179143482,-10694,0.0,89515,83.92889773851456
2022-10-04,272171,-20012,56.97808015499335,-13198,0.0,77638,76.44501294887871
2022-10-11,281284,-19843,57.16844263218365,-3564,13.099819153420448,66567,69.4690014555674
2022-10-18,274388,-13312,64.52499493117664,-136,17.761037760221914,54629,61.94667960504344
2022-10-25,281590,-33264,42.050958570817095,7481,28.118243748555265,61432,66.23335706769333
2022-11-01,282466,-31966,43.5130325080538,9049,30.25032973906422,63924,67.80360552233445
2022-11-08,273054,-34103,41.10590461600847,8381,29.342017595148416,59729,65.16026994158827
2022-11-15,268428,-37940,36.78388790015544,23740,50.226398161619734,37477,51.138934222216626
2022-11-22,252712,-27348,48.71477167766789,20864,46.315760847395396,29708,46.243564942880006
2022-11-29,254245,-30479,45.1879970262903,15816,39.45174931672627,34666,49.36767884260338
2022-12-06,250102,-32147,43.3091531685778,20324,45.581496539439506,29238,45.947410539316074
2022-12-13,312984,-30771,44.85908671067156,19644,44.656867410902464,29124,45.875577343558014
2022-12-20,245045,-8082,70.4160940773615,11004,32.90863848360823,10824,34.34445907713247
2022-12-27,250781,-15305,62.28006938655973,9385,30.707205308458995,17244,38.389802206665365
2023-01-03,244658,-1815,77.47527540606907,5745,25.757719973348927,8321,32.76727934921645
2023-01-10,253625,-12278,65.68969789812792,17457,41.68309696368111,11092,34.51333009873914
2023-01-17,275015,-17978,59.26918831241974,28152,56.22560950736304,21592,41.12954549750789
2023-01-24,273887,-29309,46.50589109914618,36085,67.01249609072244,24382,42.887568446323584
2023-01-31,278449,-28329,47.6097681858118,38031,69.65856709680051,24406,42.90269122437792
2023-02-07,279306,-38967,35.6270697695375,48899,84.43631616877201,19920,40.075991959723
2023-02-14,276184,-45846,27.878528464259162,45978,80.46449016221803,35913,50.153433185676214
2023-02-21,268297,-34836,40.28024961139021,33475,63.463551935602304,35786,49.11013057412795
2023-02-28,268253,-31196,44.38036450471964,24183,50.82876684388725,39837,51.71197903620494
2023-03-07,260810,-27856,48.142557840906534,24251,50.92122975674095,38199,50.65993564423207
2023-03-14,306461,-6028,72.72973033859739,20055,45.21572413418,30679,45.83004168352633
2023-03-21,214876,-30429,45.24431728581405,24341,51.04360714140027,24975,42.16651573248039
2023-03-28,220074,-40894,33.45648696749194,24320,51.015052418313104,28525,44.44658535488802
2023-04-04,232186,-44341,29.573768275924216,32673,62.373033463415965,13940,35.07903170902458
2023-04-11,237470,-36211,38.73144247448692,40255,72.68264824660403,3067,28.09559593312652
2023-04-18,245059,-31625,43.89713667800581,38613,70.44994085093074,3890,28.624186721645245
2023-04-25,247654,-35992,38.978125211200975,41150,73.899623349605,-1485,25.17196863138018
2023-05-02,246962,-34805,40.31516817229494,42971,76.37572576587847,-4932,22.95805314167903
2023-05-09,255173,-30682,44.95933677262385,44308,78.19370980242851,-10058,19.665761061549034
2023-05-16,273355,-31406,44.143819414719864,50828,87.05927144663667,-10327,19.49298958875251
2023-05-23,275175,-37153,37.67036878505936,58582,97.60276300939587,-12007,18.413970725190595
2023-05-30,298403,-45016,28.813444772353513,64444,100.0,-15856,15.94186143599427
2023-06-06,306736,-43066,31.009934893779988,72127,100.0,-24916,10.122866850356784
2023-06-13,322087,-44042,29.910563427876273,70414,97.99238206856138,-9786,19.840459353744773
2023-06-20,247591,-17387,59.93489377999054,66927,93.90565484910636,-36609,2.6127671053392163
2023-06-27,256666,-25634,50.64543017414225,64759,91.36478171696454,-31401,3.4346991670458813
2023-07-03,248698,-33505,41.779494919912594,62258,88.43363609727513,-28111,5.604468802142071
2023-07-11,259491,-36835,38.02856563563045,63694,90.11661295048344,-27892,5.748900276332364
2023-07-18,264119,-32110,43.35083016062538,71046,98.73307940228538,-37675,0.0
2023-07-25,260623,-40165,34.277636351348306,63713,90.13888075007324,-27632,6.577163626837813
2023-08-01,262908,-53870,18.84025321588682,64755,91.36009375915617,-13354,15.927829987884346
2023-08-08,267797,-56638,15.722363648651694,66089,92.9235276882508,-9778,18.269753430040275
2023-08-15,267495,-35350,39.701277343486,62438,88.64459419865221,-16103,14.127509086741544
2023-08-22,263420,-28510,47.405888846335806,55444,80.44769997070026,-11726,16.99400766233341
2023-08-29,265968,-27040,49.06170447633423,63454,89.83533548198066,-10582,17.74321359573005
2023-09-05,274701,-27220,48.85895154204871,61072,87.04365660709054,-4622,21.646419332656603
2023-09-12,303321,-29164,46.66921985176508,50577,74.74362730735423,-4510,21.71976816529683
2023-09-19,236252,-19460,59.26475360437624,68305,95.52065631409317,-31388,4.942998663416935
2023-09-26,241018,-28192,49.1446849937416,58523,84.05625549370056,-22534,11.904237754540452
2023-10-03,254924,-19931,58.71888183208937,48866,72.73835335481981,-23872,10.852268260083338
2023-10-10,256528,-18181,60.74706782253953,56337,81.49428655142104,-28689,7.065020834971303
2023-10-17,256786,-13879,65.73292846877753,61583,87.64254321711104,-36293,1.0865634090730403
2023-10-24,253055,-13884,65.72713365166194,61006,86.96630530325227,-24029,10.728830882931048
2023-10-31,259306,-8572,71.88354735524547,45683,69.00791092880164,-12902,19.477160154100165
2023-11-07,268597,10142,93.57238885540772,65268,91.96132434808086,-36346,1.0448934664674896
2023-11-14,273787,-4908,76.12998933753651,84297,100.0,-52960,0.0
2023-11-21,284312,-9066,71.31101942422697,92707,100.0,-60429,0.0
2023-11-28,293315,-2133,79.34611283667887,95326,100.0,-66713,0.0
2023-12-05,277746,-25956,51.73612720782532,89522,94.6518742397995,-54150,8.041452236474896
2023-12-12,337236,-40814,34.51624866719206,81121,86.91072942390623,-38268,18.20736359679443
2023-12-19,276654,-44775,29.925594548236056,89122,94.28329217500277,-46822,12.732032670199963
2023-12-26,278055,-44442,30.311529368133144,90636,95.67837529025837,-49644,10.925698338326036
2024-01-02,272832,-34926,41.34022530248945,88971,94.14415244554199,-58002,5.575825076170725
2024-01-09,277732,-36173,33.96867838044309,88109,93.34985809590506,-53821,8.25204188749776
2024-01-16,273460,-34027,34.8726010349119,85635,91.0701780251373,-50179,10.583250121617125
2024-01-23,289392,-36377,31.794065631754766,94204,98.96612730824518,-61702,3.2074916148193666
2024-01-30,294510,-26655,44.5300320953691,97393,100.0,-75764,0.0
2024-02-06,285062,-33122,36.058164668893696,96132,98.85976254848948,-71310,2.694837214649169
2024-02-13,295946,-36970,31.017226698107024,99783,100.0,-73871,1.1453360681030258
2024-02-20,287130,-34626,34.08790201087312,95392,96.11350581071153,-66214,5.778108531634388
2024-02-27,288075,-47714,16.942424837885635,93401,94.35126260167638,-58062,10.710374578742611
2024-03-05,289047,-56283,5.716905744416061,82307,84.53191244545543,-37803,22.967830153861048
2024-03-12,331912,-64957,0.0,83132,85.2621237199175,-31337,26.880002904180206
2024-03-19,250194,-36649,35.10199020398041,87210,88.87158017719794,-45392,18.376200243225092
2024-03-26,254474,-46242,23.206646413292827,83195,85.31788530814916,-40987,21.041390618287863
2024-04-02,259439,-43017,27.20565441130882,82539,84.73725670687992,-40816,21.14485203806896
2024-04-09,260430,-41808,28.70481740963482,90392,91.68798293518378,-47485,17.109856666606163
2024-04-16,255698,-48407,20.522041044082087,88812,90.28951770651702,-41722,20.596688024491918
2024-04-23,256222,-44257,25.66805133610267,83317,85.42586806631203,-46017,17.998051779112895
2024-04-30,253154,-51299,16.935953871907746,74176,77.33512714527221,-33491,25.576752037463923
2024-05-07,235162,-47934,21.108562217124437,80394,82.83870739327853,-33392,25.636650754179296
2024-05-14,248611,-54967,12.38762477524955,82023,84.28054274612545,-27306,29.318909238318234
2024-05-21,249754,-39906,31.063302126604253,85682,87.51914038643666,-39078,22.196407287072162
2024-05-28,254317,-45428,24.216008432016864,91452,92.62619378479567,-46120,17.935732912227202
2024-06-04,246536,-36799,34.915989831979665,84862,86.7933546348501,-42614,20.05699453651099
2024-06-11,258002,-47211,22.00508401016802,81805,84.08758994875245,-29088,28.24073233744154
2024-06-18,334035,-57613,9.106578213156427,76069,79.01063010594702,-29556,27.957574767514327
2024-06-25,246417,-40408,30.440820881641763,87833,89.4230003274887,-55624,12.185456107551474
2024-07-02,258776,-43802,26.232252464504928,84968,86.8871757198113,-62049,8.298089896478077
2024-07-09,264298,-48007,21.018042036084072,86626,88.3546791053363,-60507,9.231057787135692
2024-07-16,256571,-42699,27.5999751999504,87860,89.44689815101654,-67401,5.059928968592501
2024-07-23,243913,-32373,40.40424080848162,75534,78.53709915826555,-69353,3.8788956854772834
2024-07-30,256592,-30874,42.26300452600905,72026,75.43215230879528,-80028,0.0
2024-08-06,249366,-34068,38.30243660487321,70022,73.65840274028376,-89111,0.0
2024-08-13,244061,-45326,24.34248868497737,70594,74.16468255724415,-75532,7.601916854209353
2024-08-20,244230,-55750,11.416702833405667,70696,74.2549632239049,-57177,17.87757661258719
2024-08-27,244523,-47616,21.50288300576601,72841,76.1535125375063,-69288,11.097488607481553
2024-09-03,254089,-47822,21.24744249488499,66417,70.46760074702826,-71849,9.663766752880319
2024-09-10,259424,-35479,36.55279310558621,57996,63.01413512006444,-74937,7.935015059397848
2024-09-17,267450,-54512,12.951825903651807,53902,59.39051698958232,-65102,13.440932451042961
2024-09-24,227746,-46301,23.133486266972533,64517,68.78590205432772,-59038,16.83573499938419
2024-10-01,234108,-51134,17.14055428110856,68721,72.50688168807145,-54564,19.340409570835153
2024-10-08,250139,-53959,13.63754727509455,71739,75.17812729574,-55203,18.9826788933302
2024-10-15,241191,-54939,12.42234484468969,68724,72.50953700179676,-44232,25.124561933873007
2024-10-22,245897,-47702,21.396242792485584,69311,73.02909338738371,-42709,25.9771813733723
2024-10-29,257382,-42330,28.057536115072228,69191,72.92288083837106,-53947,19.685824012181875
2024-11-05,252753,-38711,32.54510509021018,67498,71.42439879271735,-60922,15.781017321106669
2024-11-12,277197,-48462,20.453840907681816,76961,79.80014338694117,-65372,13.289778643646502
2024-11-19,275071,-39235,31.89534379068758,77090,79.91432187712978,-75224,7.774344160424575
2024-11-26,275658,-44934,24.828569657139315,76184,79.11241713208416,-69428,11.019112559201908
