date,copper_usd_mt,ppi_all_commod,gold_usd_oz,copper_gold_ratio,copper_fut_usd_mt,copper_gold_ratio_daily
2019-08-27,,,,,5662,3.69353
2019-08-28,,,,,5653,3.67759
2019-08-29,,,,,5722,3.7151
2019-08-30,,,,,5678,3.715
2019-09-01,5759.25,198.4,1528.4,3.76816,,
2019-09-02,,,,,5610.5,3.67673
2019-09-03,,,,,5537,3.60048
2019-09-04,,,,,5663,3.66276
2019-09-05,,,,,5777,3.77804
2019-09-06,,,,,5787.5,3.79832
2019-09-09,,,,,5771,3.82388
2019-09-10,,,,,5738,3.8298
2019-09-11,,,,,5765,3.86744
2019-09-12,,,,,5842.5,3.85593
2019-09-13,,,,,5870,3.90526
2019-09-16,,,,,5877,3.92533
2019-09-17,,,,,5762,3.83596
2019-09-18,,,,,5745,3.82108
2019-09-19,,,,,5758.5,3.83721
2019-09-20,,,,,5777.5,3.84679
2019-09-23,,,,,5695,3.74154
2019-09-24,,,,,5761,3.78851
2019-09-25,,,,,5718.5,3.74064
2019-09-26,,,,,5757,3.82169
2019-09-27,,,,,5714,3.83516
2019-09-30,,,,,5728,3.85646
2019-10-01,5757.3,198.6,1473.45,3.90736,5610,3.80739
2019-10-02,,,,,5629,3.77127
2019-10-03,,,,,5626,3.70839
2019-10-04,,,,,5599,3.73478
2019-10-07,,,,,5626,3.74754
2019-10-08,,,,,5650.5,3.75237
2019-10-09,,,,,5660,3.75518
2019-10-10,,,,,5698.5,3.81222
2019-10-11,,,,,5763,3.89616
2019-10-14,,,,,5718.5,3.83637
2019-10-15,,,,,5745,3.86141
2019-10-16,,,,,5684,3.82735
2019-10-17,,,,,5726.5,3.83647
2019-10-18,,,,,5751,3.85973
2019-10-21,,,,,5820,3.90172
2019-10-22,,,,,5794,3.90076
2019-10-23,,,,,5773,3.86296
2019-10-24,,,,,5869,3.92169
2019-10-25,,,,,5867.5,3.8769
2019-10-28,,,,,5888.5,3.94566
2019-10-29,,,,,5879.5,3.9546
2019-10-30,,,,,5883,3.94277
2019-10-31,,,,,5825,3.85519
2019-11-01,5859.95,199,1508.8,3.88385,5797,3.84213
2019-11-04,,,,,5846.5,3.87327
2019-11-05,,,,,5880,3.94909
2019-11-06,,,,,5913.5,3.97934
2019-11-07,,,,,5941,4.00269
2019-11-08,,,,,5951.5,4.06482
2019-11-11,,,,,5857,4.01522
2019-11-12,,,,,5838,4.02052
2019-11-13,,,,,5823,3.98045
2019-11-14,,,,,5835,3.97845
2019-11-15,,,,,5812,3.9621
2019-11-18,,,,,5828,3.97097
2019-11-19,,,,,5821.5,3.96438
2019-11-20,,,,,5873,3.99062
2019-11-21,,,,,5813,3.96237
2019-11-22,,,,,5834,3.98375
2019-11-25,,,,,5872.5,4.02667
2019-11-26,,,,,5856,4.02571
2019-11-27,,,,,5925.5,4.07433
2019-11-28,,,,,5881.5,4.04324
2019-11-29,,,,,5854,4.00918
2019-12-01,6077.06,199,1460.15,4.16194,,
2019-12-02,,,,,5855.5,4.00746
2019-12-03,,,,,5812,3.9342
2019-12-04,,,,,5823,3.94753
2019-12-05,,,,,5855,3.96694
2019-12-06,,,,,5867.5,4.0198
2019-12-09,,,,,5985,4.09455
2019-12-10,,,,,6055,4.13325
2019-12-11,,,,,6083,4.14712
2019-12-12,,,,,6097,4.15384
2019-12-13,,,,,6154,4.1961
2019-12-16,,,,,6155.5,4.16503
2019-12-17,,,,,6175,4.18417
2019-12-18,,,,,6126.5,4.15624
2019-12-19,,,,,6161,4.17214
2019-12-20,,,,,6155.5,4.16193
2019-12-23,,,,,6153,4.15154
2019-12-24,,,,,6184.5,4.1483
2019-12-27,,,,,6211,4.10916
2019-12-30,,,,,6183.5,4.08219
2019-12-31,,,,,6156,4.04202
2020-01-01,6031.21,199.3,1523,3.96008,,
2020-01-02,,,,,6165.5,4.03739
2020-01-03,,,,,6077,3.92381
2020-01-06,,,,,6097.5,3.8761
2020-01-07,,,,,6134.5,3.91268
2020-01-08,,,,,6154,3.91488
2020-01-09,,,,,6156,3.96969
2020-01-10,,,,,6157,3.96305
2020-01-13,,,,,6177,3.98542
2020-01-14,,,,,6247,4.0431
2020-01-15,,,,,6232,4.02324
2020-01-16,,,,,6300.5,4.05294
2020-01-17,,,,,6276.5,4.0296
2020-01-20,,,,,6245,4.00282
2020-01-21,,,,,6158.5,3.9699
2020-01-22,,,,,6103.5,3.92029
2020-01-23,,,,,6050,3.87101
2020-01-24,,,,,5968,3.81512
2020-01-27,,,,,5779,3.65736
2020-01-28,,,,,5715,3.63088
2020-01-29,,,,,5698,3.62134
2020-01-30,,,,,5621,3.56154
2020-01-31,,,,,5570,3.51597
2020-02-01,5687.75,196.7,1584.2,3.5903,,
2020-02-03,,,,,5595,3.55294
2020-02-04,,,,,5652,3.62691
2020-02-05,,,,,5714,3.67862
2020-02-06,,,,,5726,3.66276
2020-02-07,,,,,5653,3.59457
2020-02-10,,,,,5659.5,3.59744
2020-02-11,,,,,5696,3.62687
2020-02-12,,,,,5747,3.67526
2020-02-13,,,,,5716,3.62909
2020-02-14,,,,,5737,3.6278
2020-02-17,,,,,5802,3.67029
2020-02-18,,,,,5728,3.60286
2020-02-19,,,,,5745.5,3.58154
2020-02-20,,,,,5730,3.53922
2020-02-21,,,,,5702,3.46985
2020-02-24,,,,,5657.5,3.38438
2020-02-25,,,,,5663.5,3.4318
2020-02-26,,,,,5614,3.43385
2020-02-27,,,,,5618,3.40073
2020-02-28,,,,,5573,3.46181
2020-03-01,5182.63,193.1,1609.85,3.21933,,
2020-03-02,,,,,5640,3.52577
2020-03-03,,,,,5668,3.50851
2020-03-04,,,,,5694.5,3.46834
2020-03-05,,,,,5667.5,3.41498
2020-03-06,,,,,5624,3.34036
2020-03-09,,,,,5483,3.27833
2020-03-10,,,,,5598,3.38105
2020-03-11,,,,,5552,3.35722
2020-03-12,,,,,5386.5,3.42936
2020-03-13,,,,,5530.5,3.53884
2020-03-16,,,,,5211,3.50272
2020-03-17,,,,,5205,3.38823
2020-03-18,,,,,4860.5,3.24423
2020-03-19,,,,,4685,3.17789
2020-03-20,,,,,4855,3.2488
2020-03-23,,,,,4617.5,3.02707
2020-03-24,,,,,4789.5,2.98272
2020-03-25,,,,,4754,2.96116
2020-03-26,,,,,4775.5,2.92115
2020-03-27,,,,,4774,2.95183
2020-03-30,,,,,4763,2.94321
2020-03-31,,,,,4797,2.98145
2020-04-01,5057.97,185.5,1576.55,3.20825,4772,3.02686
2020-04-02,,,,,4821.5,2.98213
2020-04-03,,,,,4863.5,3.015
2020-04-06,,,,,4867,2.95274
2020-04-07,,,,,5067.5,3.07261
2020-04-08,,,,,4976,3.01978
2020-04-09,,,,,4963.5,2.95332
2020-04-14,,,,,5119,2.93875
2020-04-15,,,,,5054.5,2.94097
2020-04-16,,,,,5098.5,2.94796
2020-04-17,,,,,5175.5,3.05781
2020-04-20,,,,,5169.5,3.06577
2020-04-21,,,,,4994.5,2.96929
2020-04-22,,,,,5034,2.94291
2020-04-23,,,,,5120.5,2.94917
2020-04-24,,,,,5118,2.98269
2020-04-27,,,,,5165.5,3.01204
2020-04-28,,,,,5169.5,3.05607
2020-04-29,,,,,5184,3.04341
2020-04-30,,,,,5231,3.07209
2020-05-01,5239.83,188.6,1686.25,3.10738,5061,3.00133
2020-05-04,,,,,5058,2.95945
2020-05-05,,,,,5111.5,3.00756
2020-05-06,,,,,5199.5,3.0739
2020-05-07,,,,,5227.5,3.06769
2020-05-11,,,,,5231,3.07209
2020-05-12,,,,,5234,3.07448
2020-05-13,,,,,5212.5,3.0511
2020-05-14,,,,,5155.5,2.9773
2020-05-15,,,,,5165,2.97634
2020-05-18,,,,,5249.5,3.02617
2020-05-19,,,,,5314,3.05763
2020-05-20,,,,,5333,3.05039
2020-05-21,,,,,5387,3.12308
2020-05-22,,,,,5242.5,3.02414
2020-05-26,,,,,5341.5,3.10507
2020-05-27,,,,,5308.5,3.1326
2020-05-28,,,,,5278.5,3.07363
2020-05-29,,,,,5332.5,3.08469
2020-06-01,5754.6,191.2,1730.6,3.3252,5376.5,3.10673
2020-06-02,,,,,5463,3.13578
2020-06-03,,,,,5499,3.22456
2020-06-04,,,,,5452.5,3.20726
2020-06-05,,,,,5588,3.31937
2020-06-08,,,,,5659,3.34783
2020-06-09,,,,,5680.5,3.31514
2020-06-10,,,,,5801,3.36866
2020-06-11,,,,,5801.5,3.33755
2020-06-12,,,,,5785.5,3.33747
2020-06-15,,,,,5646,3.30089
2020-06-16,,,,,5759.5,3.34884
2020-06-17,,,,,5734,3.32531
2020-06-18,,,,,5799,3.37249
2020-06-19,,,,,5835.5,3.36389
2020-06-22,,,,,5825,3.30618
2020-06-23,,,,,5895,3.33258
2020-06-24,,,,,5871,3.32437
2020-06-25,,,,,5880.5,3.34776
2020-06-26,,,,,5985.5,3.42498
2020-06-29,,,,,5957,3.3625
2020-06-30,,,,,6038,3.41497
2020-07-01,6372.46,193,1771.05,3.59813,6016.5,3.39714
2020-07-02,,,,,6080,3.42063
2020-07-03,,,,,6022.5,3.39698
2020-07-06,,,,,6112,3.41854
2020-07-07,,,,,6086,3.40085
2020-07-08,,,,,6194,3.42002
2020-07-09,,,,,6339.5,3.49843
2020-07-10,,,,,6322.5,3.50646
2020-07-13,,,,,6545,3.62102
2020-07-14,,,,,6489.5,3.60148
2020-07-15,,,,,6507,3.60579
2020-07-16,,,,,6385,3.53211
2020-07-17,,,,,6454.5,3.57125
2020-07-20,,,,,6416.5,3.534
2020-07-21,,,,,6513,3.53478
2020-07-22,,,,,6527,3.52354
2020-07-23,,,,,6533.5,3.47841
2020-07-24,,,,,6412.5,3.37127
2020-07-27,,,,,6425.5,3.31784
2020-07-28,,,,,6399.5,3.29718
2020-07-29,,,,,6475,3.31898
2020-07-30,,,,,6433.5,3.28634
2020-07-31,,,,,6446.5,3.28083
2020-08-01,6508.39,194.3,1964.9,3.31233,,
2020-08-03,,,,,6441,3.28866
2020-08-04,,,,,6440,3.25598
2020-08-05,,,,,6525.5,3.18605
2020-08-06,,,,,6453.5,3.12193
2020-08-07,,,,,6437,3.16914
2020-08-10,,,,,6363,3.11225
2020-08-11,,,,,6356.5,3.27714
2020-08-12,,,,,6379,3.30193
2020-08-13,,,,,6380,3.28147
2020-08-14,,,,,6342.5,3.26134
2020-08-17,,,,,6439.5,3.26406
2020-08-18,,,,,6492.5,3.23211
2020-08-19,,,,,6667,3.36547
2020-08-20,,,,,6594.5,3.42189
2020-08-21,,,,,6564.5,3.41128
2020-08-24,,,,,6579.5,3.3846
2020-08-25,,,,,6544.5,3.42438
2020-08-26,,,,,6603.5,3.41628
2020-08-27,,,,,6602.5,3.43192
2020-08-28,,,,,6728,3.4373
2020-09-01,6704.9,195.5,1972.35,3.39945,6788.5,3.44183
2020-09-02,,,,,6719,3.45086
2020-09-03,,,,,6613,3.40797
2020-09-04,,,,,6678,3.46675
2020-09-07,,,,,6790.5,3.52122
2020-09-08,,,,,6767.5,3.54143
2020-09-09,,,,,6709,3.44546
2020-09-10,,,,,6710.5,3.41284
2020-09-11,,,,,6757.5,3.47001
2020-09-14,,,,,6788,3.46556
2020-09-15,,,,,6813.5,3.49527
2020-09-16,,,,,6776,3.45397
2020-09-17,,,,,6761,3.4918
2020-09-18,,,,,6833.5,3.50283
2020-09-21,,,,,6837,3.5808
2020-09-22,,,,,6810,3.57293
2020-09-23,,,,,6725.5,3.59
2020-09-24,,,,,6538.5,3.51202
2020-09-25,,,,,6529,3.51078
2020-09-28,,,,,6571.5,3.52492
2020-09-29,,,,,6546,3.47461
2020-09-30,,,,,6610,3.5031
2020-10-01,6713.81,196.5,1902,3.52987,6614,3.47739
2020-10-02,,,,,6409.5,3.36801
2020-10-05,,,,,6507.5,3.40778
2020-10-06,,,,,6509,3.4018
2020-10-07,,,,,6525,3.46246
2020-10-08,,,,,6611.5,3.50287
2020-10-09,,,,,6740.5,3.50474
2020-10-12,,,,,6769,3.51545
2020-10-13,,,,,6699.5,3.54227
2020-10-14,,,,,6702,3.50881
2020-10-15,,,,,6683.5,3.53269
2020-10-16,,,,,6728,3.53167
2020-10-19,,,,,6755,3.54482
2020-10-20,,,,,6814,3.58934
2020-10-21,,,,,6953,3.61354
2020-10-22,,,,,6886,3.6224
2020-10-23,,,,,6879.5,3.61385
2020-10-26,,,,,6806,3.58503
2020-10-27,,,,,6787.5,3.56168
2020-10-28,,,,,6694.5,3.58004
2020-10-29,,,,,6692,3.57804
2020-10-30,,,,,6694.5,3.5574
2020-11-01,7068.91,198.3,1881.85,3.75636,,
2020-11-02,,,,,6712.5,3.55178
2020-11-03,,,,,6791.5,3.55893
2020-11-04,,,,,6748,3.5513
2020-11-05,,,,,6798,3.50693
2020-11-06,,,,,6938.5,3.57507
2020-11-09,,,,,7034,3.76694
2020-11-10,,,,,6865.5,3.65439
2020-11-11,,,,,6912.5,3.7145
2020-11-12,,,,,6904,3.68243
2020-11-13,,,,,6926,3.66281
2020-11-16,,,,,7113,3.77227
2020-11-17,,,,,7050,3.73203
2020-11-18,,,,,7083,3.77539
2020-11-19,,,,,7028,3.78389
2020-11-20,,,,,7178.5,3.8271
2020-11-23,,,,,7215.5,3.92104
2020-11-24,,,,,7302,4.05757
2020-11-25,,,,,7238.5,3.99873
2020-11-26,,,,,7356.5,4.07021
2020-11-27,,,,,7462,4.19378
2020-11-30,,,,,7674.5,4.3542
2020-12-01,7772.24,200.5,1810.75,4.29228,7644,4.22146
2020-12-02,,,,,7616.5,4.17892
2020-12-03,,,,,7679,4.19079
2020-12-04,,,,,7741.5,4.20049
2020-12-07,,,,,7656.5,4.11651
2020-12-08,,,,,7635,4.08693
2020-12-09,,,,,7704.5,4.18325
2020-12-10,,,,,7712,4.18142
2020-12-11,,,,,7741,4.2025
2020-12-14,,,,,7763,4.23941
2020-12-15,,,,,7753,4.18934
2020-12-16,,,,,7823,4.2242
2020-12-17,,,,,7893,4.17453
2020-12-18,,,,,7964,4.23673
2020-12-21,,,,,7838.5,4.16941
2020-12-22,,,,,7753,4.13031
2020-12-23,,,,,7764.5,4.14107
2020-12-24,,,,,7793,4.1617
2020-12-29,,,,,7840,4.18289
2020-12-30,,,,,7803.5,4.13409
2020-12-31,,,,,7741.5,4.09365
2021-01-01,7972.15,204.8,1891.1,4.21561,,
2021-01-04,,,,,7918.5,4.07498
2021-01-05,,,,,7914,4.07865
2021-01-06,,,,,8129.5,4.20792
2021-01-07,,,,,8036.5,4.18546
2021-01-08,,,,,8146,4.37275
2021-01-11,,,,,7951.5,4.30451
2021-01-12,,,,,7983,4.33564
2021-01-13,,,,,7960.5,4.28249
2021-01-14,,,,,8002.5,4.34505
2021-01-15,,,,,7979.5,4.33904
2021-01-18,,,,,7972.5,4.34931
2021-01-19,,,,,7986.5,4.35303
2021-01-20,,,,,8014.5,4.31676
2021-01-21,,,,,8051,4.32361
2021-01-22,,,,,7872,4.24893
2021-01-25,,,,,7984.5,4.30002
2021-01-26,,,,,7957,4.28579
2021-01-27,,,,,7895,4.28378
2021-01-28,,,,,7778.5,4.1962
2021-01-29,,,,,7877,4.22631
2021-02-01,8470.94,210.6,1862.95,4.54706,7827,4.2014
2021-02-02,,,,,7755.5,4.23081
2021-02-03,,,,,7832.5,4.26735
2021-02-04,,,,,7833.5,4.3863
2021-02-05,,,,,7936.5,4.40195
2021-02-08,,,,,8007,4.36289
2021-02-09,,,,,8146.5,4.42841
2021-02-10,,,,,8279.5,4.49326
2021-02-11,,,,,8292,4.50628
2021-02-12,,,,,8270.5,4.55336
2021-02-15,,,,,8416.5,4.63132
2021-02-16,,,,,8439.5,4.70364
2021-02-17,,,,,8413.5,4.72483
2021-02-18,,,,,8650,4.87832
2021-02-19,,,,,8806.5,4.9303
2021-02-22,,,,,9067.5,5.01674
2021-02-23,,,,,9158,5.08877
2021-02-24,,,,,9286,5.19351
2021-02-25,,,,,9614.5,5.40247
2021-02-26,,,,,9172.5,5.26293
2021-03-01,8988.25,215,1734.15,5.18309,9198,5.30404
2021-03-02,,,,,9213.5,5.34472
2021-03-03,,,,,9266,5.41428
2021-03-04,,,,,8786.5,5.132
2021-03-05,,,,,9021.5,5.3185
2021-03-08,,,,,8992.5,5.33031
2021-03-09,,,,,8895,5.18085
2021-03-10,,,,,8939,5.2086
2021-03-11,,,,,9062.5,5.25591
2021-03-12,,,,,9052.5,5.31001
2021-03-15,,,,,9147.5,5.30705
2021-03-16,,,,,8965.5,5.16744
2021-03-17,,,,,9027,5.21897
2021-03-18,,,,,9090,5.26682
2021-03-19,,,,,9036,5.20747
2021-03-22,,,,,9097.5,5.24004
2021-03-23,,,,,9016.5,5.22332
2021-03-24,,,,,9016,5.21005
2021-03-25,,,,,8781,5.05439
2021-03-26,,,,,8929,5.15591
2021-03-29,,,,,8942.5,5.24195
2021-03-30,,,,,8788.5,5.21898
2021-03-31,,,,,8850.5,5.23373
2021-04-01,9324.82,217.9,1726.05,5.4024,8768,5.07981
2021-04-06,,,,,8984.5,5.14974
2021-04-07,,,,,8981.5,5.16757
2021-04-08,,,,,9001.5,5.1276
2021-04-09,,,,,8993,5.16483
2021-04-12,,,,,8901,5.13662
2021-04-13,,,,,8904,5.09397
2021-04-14,,,,,9011,5.19201
2021-04-15,,,,,9187.5,5.22849
2021-04-16,,,,,9336,5.26135
2021-04-19,,,,,9415,5.30572
2021-04-20,,,,,9396.5,5.28532
2021-04-21,,,,,9382.5,5.21772
2021-04-22,,,,,9475.5,5.30024
2021-04-23,,,,,9545.5,5.35722
2021-04-26,,,,,9758,5.50258
2021-04-27,,,,,9898.5,5.54802
2021-04-28,,,,,9832.5,5.54819
2021-04-29,,,,,9990,5.6676
2021-04-30,,,,,9949,5.62838
2021-05-01,10166.3,224.9,1767.65,5.7513,,
2021-05-04,,,,,9961,5.54081
2021-05-05,,,,,9991.5,5.60612
2021-05-06,,,,,10025.5,5.52933
2021-05-07,,,,,10361,5.64156
2021-05-10,,,,,10724.5,5.82711
2021-05-11,,,,,10528,5.75584
2021-05-12,,,,,10537,5.75572
2021-05-13,,,,,10253.5,5.62822
2021-05-14,,,,,10212,5.55574
2021-05-17,,,,,10257,5.53326
2021-05-18,,,,,10465,5.606
2021-05-19,,,,,10114.5,5.35598
2021-05-20,,,,,10086,5.36975
2021-05-21,,,,,10011,5.33664
2021-05-24,,,,,9868,5.24852
2021-05-25,,,,,9943,5.26921
2021-05-26,,,,,9965,5.24543
2021-05-27,,,,,10032.5,5.30413
2021-05-28,,,,,10159.5,5.34725
2021-06-01,9631.5,228.9,1899.35,5.07095,10212.5,5.37684
2021-06-02,,,,,10117.5,5.3173
2021-06-03,,,,,9967,5.3398
2021-06-04,,,,,9852,5.21104
2021-06-07,,,,,9848,5.215
2021-06-08,,,,,9878.5,5.21802
2021-06-09,,,,,9877,5.21324
2021-06-10,,,,,9808.5,5.19339
2021-06-11,,,,,10029,5.3316
2021-06-14,,,,,9900,5.3066
2021-06-15,,,,,9552.5,5.12171
2021-06-16,,,,,9508,5.10977
2021-06-17,,,,,9427.5,5.30022
2021-06-18,,,,,9206,5.19204
2021-06-21,,,,,9042.5,5.09422
2021-06-22,,,,,9190.5,5.1776
2021-06-23,,,,,9289.5,5.18503
2021-06-24,,,,,9390.5,5.26123
2021-06-25,,,,,9432.5,5.27943
2021-06-28,,,,,9333.5,5.24266
2021-06-29,,,,,9225.5,5.25535
2021-06-30,,,,,9385,5.32286
2021-07-01,9450.82,231.85,1781.5,5.30498,9342,5.2439
2021-07-02,,,,,9296.5,5.20477
2021-07-05,,,,,9432,5.2653
2021-07-06,,,,,9528,5.26452
2021-07-07,,,,,9451.5,5.2373
2021-07-08,,,,,9264.5,5.12502
2021-07-09,,,,,9437.5,5.22564
2021-07-12,,,,,9347,5.2148
2021-07-13,,,,,9310,5.13273
2021-07-14,,,,,9309,5.10586
2021-07-15,,,,,9347,5.12515
2021-07-16,,,,,9396.5,5.15074
2021-07-19,,,,,9264.5,5.10469
2021-07-20,,,,,9211,5.05252
2021-07-21,,,,,9271.5,5.14469
2021-07-22,,,,,9382.5,5.21409
2021-07-23,,,,,9433.5,5.242
2021-07-26,,,,,9580,5.32163
2021-07-27,,,,,9709,5.39284
2021-07-28,,,,,9697,5.39742
2021-07-29,,,,,9781,5.34685
2021-07-30,,,,,9747.5,5.3389
2021-08-01,9370.14,233.415,1825.75,5.13221,,
2021-08-02,,,,,9737,5.37525
2021-08-03,,,,,9583.5,5.28701
2021-08-04,,,,,9503,5.19545
2021-08-05,,,,,9429,5.23615
2021-08-06,,,,,9529.5,5.40558
2021-08-09,,,,,9311.5,5.35498
2021-08-10,,,,,9409.5,5.46001
2021-08-11,,,,,9421,5.40319
2021-08-12,,,,,9508.5,5.44151
2021-08-13,,,,,9429.5,5.31584
2021-08-16,,,,,9377,5.24925
2021-08-17,,,,,9346.5,5.22311
2021-08-18,,,,,9148.5,5.12966
2021-08-19,,,,,8775.5,4.92438
2021-08-20,,,,,8922,5.01504
2021-08-23,,,,,9237,5.12597
2021-08-24,,,,,9316.5,5.15165
2021-08-25,,,,,9378.5,5.24319
2021-08-26,,,,,9323,5.21829
2021-08-27,,,,,9352,5.19989
2021-08-31,,,,,9462.5,5.21393
2021-09-01,9324.71,235.678,1811.8,5.14666,9312,5.13964
2021-09-02,,,,,9347,5.15682
2021-09-03,,,,,9361,5.13297
2021-09-06,,,,,9401.5,5.16112
2021-09-07,,,,,9325,5.17438
2021-09-08,,,,,9256,5.18253
2021-09-09,,,,,9356.5,5.23221
2021-09-10,,,,,9515,5.30202
2021-09-13,,,,,9627,5.36652
2021-09-14,,,,,9407,5.24725
2021-09-15,,,,,9488.5,5.28034
2021-09-16,,,,,9392,5.37315
2021-09-17,,,,,9435.5,5.37344
2021-09-20,,,,,9145.5,5.20296
2021-09-21,,,,,9106,5.13173
2021-09-22,,,,,9255,5.21879
2021-09-23,,,,,9252,5.28686
2021-09-24,,,,,9275,5.30971
2021-09-27,,,,,9341,5.3216
2021-09-28,,,,,9263,5.34275
2021-09-29,,,,,9227,5.31157
2021-09-30,,,,,9041,5.18763
2021-10-01,9829.22,240.465,1757.05,5.59416,9113,5.18653
2021-10-04,,,,,9267.5,5.28198
2021-10-05,,,,,9091.5,5.18566
2021-10-06,,,,,9096,5.16906
2021-10-07,,,,,9177,5.20799
2021-10-08,,,,,9246,5.21415
2021-10-11,,,,,9527,5.42031
2021-10-12,,,,,9585,5.42215
2021-10-13,,,,,9661,5.4102
2021-10-14,,,,,9971,5.54345
2021-10-15,,,,,10555,5.95436
2021-10-18,,,,,10500,5.93942
2021-10-19,,,,,10652,5.98578
2021-10-20,,,,,10161,5.71485
2021-10-21,,,,,10051,5.64885
2021-10-22,,,,,9992,5.52578
2021-10-25,,,,,10050,5.5671
2021-10-26,,,,,9988,5.59379
2021-10-27,,,,,9849.5,5.48642
2021-10-28,,,,,9860,5.46715
2021-10-29,,,,,9955,5.627
2021-11-01,9728.9,243.287,1793.8,5.42363,9875,5.50507
2021-11-02,,,,,9817,5.48298
2021-11-03,,,,,9825,5.57147
2021-11-04,,,,,9785,5.44776
2021-11-05,,,,,9740,5.40556
2021-11-08,,,,,9885,5.42431
2021-11-09,,,,,10002,5.47365
2021-11-10,,,,,9791,5.26568
2021-11-11,,,,,9850,5.30168
2021-11-12,,,,,9854.5,5.29655
2021-11-15,,,,,9845,5.2933
2021-11-16,,,,,9680,5.20654
2021-11-17,,,,,9495,5.09143
2021-11-18,,,,,9450,5.07983
2021-11-19,,,,,9620.5,5.16925
2021-11-22,,,,,9730,5.35778
2021-11-23,,,,,9825.5,5.49171
2021-11-24,,,,,9852,5.52846
2021-11-25,,,,,9932,5.55434
2021-11-26,,,,,9630,5.34762
2021-11-29,,,,,9751,5.45984
2021-11-30,,,,,9605,5.3231
2021-12-01,9551.18,241.338,1789.25,5.33809,9571,5.34917
2021-12-02,,,,,9520,5.39377
2021-12-03,,,,,9513,5.38203
2021-12-06,,,,,9526,5.35575
2021-12-07,,,,,9647,5.41556
2021-12-08,,,,,9555.5,5.35682
2021-12-09,,,,,9578,5.39256
2021-12-10,,,,,9543,5.36199
2021-12-13,,,,,9500,5.31379
2021-12-14,,,,,9485,5.33795
2021-12-15,,,,,9290,5.25259
2021-12-16,,,,,9506,5.29376
2021-12-17,,,,,9520,5.26636
2021-12-20,,,,,9406,5.23632
2021-12-21,,,,,9521,5.30787
2021-12-22,,,,,9625,5.3687
2021-12-23,,,,,9606,5.32129
2021-12-24,,,,,9582,5.36491
2021-12-29,,,,,9655,5.38108
2021-12-30,,,,,9715,5.37974
2021-12-31,,,,,9692,5.32498
2022-01-01,9782.34,246.453,1820.1,5.37462,,
2022-01-04,,,,,9660,5.33289
2022-01-05,,,,,9778,5.35414
2022-01-06,,,,,9565,5.34552
2022-01-07,,,,,9615,5.36372
2022-01-10,,,,,9665,5.3868
2022-01-11,,,,,9662,5.34758
2022-01-12,,,,,9945,5.46009
2022-01-13,,,,,9972,5.47807
2022-01-14,,,,,9900,5.43076
2022-01-17,,,,,9674.5,5.32195
2022-01-18,,,,,9707,5.34159
2022-01-19,,,,,9801,5.36468
2022-01-20,,,,,9925,5.37838
2022-01-21,,,,,9970,5.42556
2022-01-24,,,,,9800,5.35051
2022-01-25,,,,,9744,5.27473
2022-01-26,,,,,9965,5.42771
2022-01-27,,,,,9872,5.46395
2022-01-28,,,,,9678,5.4123
2022-01-31,,,,,9620,5.35859
2022-02-01,9943.17,252.66,1799.85,5.52445,9701,5.38989
2022-02-02,,,,,9880,5.47778
2022-02-03,,,,,9785,5.45825
2022-02-04,,,,,9875,5.47182
2022-02-07,,,,,9850,5.43134
2022-02-08,,,,,9760,5.35499
2022-02-09,,,,,9881,5.40595
2022-02-10,,,,,10220.5,5.56869
2022-02-11,,,,,10040,5.48289
2022-02-14,,,,,9882,5.29539
2022-02-15,,,,,10020,5.42046
2022-02-16,,,,,10045.5,5.39327
2022-02-17,,,,,10010,5.28665
2022-02-18,,,,,10015,5.28887
2022-02-21,,,,,9960,5.25746
2022-02-22,,,,,10020,5.27341
2022-02-23,,,,,10005,5.2528
2022-02-24,,,,,9983,5.15571
2022-02-25,,,,,9920,5.26316
2022-02-28,,,,,9974,5.2224
2022-03-01,10230.9,260.014,1922,5.32305,9976,5.19043
2022-03-02,,,,,10257.5,5.3189
2022-03-03,,,,,10470,5.426
2022-03-04,,,,,10466,5.38015
2022-03-07,,,,,10730,5.41659
2022-03-08,,,,,10171,4.98811
2022-03-09,,,,,10052,5.05405
2022-03-10,,,,,10144,5.08064
2022-03-11,,,,,10145,5.1271
2022-03-14,,,,,9880,5.05617
2022-03-15,,,,,9826,5.13469
2022-03-16,,,,,10100.5,5.27937
2022-03-17,,,,,10166,5.21427
2022-03-18,,,,,10249,5.29445
2022-03-21,,,,,10173,5.25723
2022-03-22,,,,,10342,5.39982
2022-03-23,,,,,10311,5.33765
2022-03-24,,,,,10421,5.30277
2022-03-25,,,,,10280,5.26154
2022-03-28,,,,,10227,5.27968
2022-03-29,,,,,10350,5.41885
2022-03-30,,,,,10390.5,5.37296
2022-03-31,,,,,10337,5.32245
2022-04-01,10174.3,265.31,1929.4,5.27332,10247,5.31098
2022-04-04,,,,,10301.5,5.33674
2022-04-05,,,,,10426,5.36303
2022-04-06,,,,,10350.5,5.36254
2022-04-07,,,,,10292,5.32602
2022-04-08,,,,,10390,5.35181
2022-04-11,,,,,10235.5,5.24481
2022-04-12,,,,,10201,5.20234
2022-04-13,,,,,10290.5,5.20577
2022-04-14,,,,,10277,5.23469
2022-04-19,,,,,10381,5.28564
2022-04-20,,,,,10215,5.23967
2022-04-21,,,,,10268,5.28271
2022-04-22,,,,,10230.5,5.26924
2022-04-25,,,,,9919,5.2343
2022-04-26,,,,,9912.5,5.2045
