date,total_pc,index_pc,etp_pc,equity_pc,call_volume,put_volume
2023-11-09,1.13,1.28,1.2,0.86,3666555.0,4129343.0
2023-11-10,1.12,1.2,1.06,1.03,4247087.0,4747930.0
2023-11-13,1.13,1.22,1.3,0.88,3469754.0,3917938.0
2023-11-14,0.98,1.12,0.96,0.74,5342464.0,5234387.0
2023-11-15,0.81,0.94,1.04,0.48,5024857.0,4067695.0
2023-11-16,0.91,1.18,0.81,0.64,3873581.0,3538036.0
2023-11-17,0.86,1.04,1.13,0.54,4414862.0,3801966.0
2023-11-20,0.95,1.19,1.15,0.53,3836235.0,3651172.0
2023-11-21,1.07,1.02,1.12,1.1,3218564.0,3427964.0
2023-11-22,0.94,1.01,1.11,0.78,3772782.0,3558795.0
2023-11-23,,,,,,
2023-11-24,1.11,1.3,1.1,0.91,1808640.0,1999246.0
2023-11-27,1.12,1.26,1.19,0.87,2983462.0,3331634.0
2023-11-28,0.98,1.1,1.0,0.79,3751045.0,3668396.0
2023-11-29,0.81,0.99,0.78,0.55,4597529.0,3721779.0
2023-11-30,0.89,0.98,1.13,0.6,4248192.0,3794179.0
2023-12-01,0.84,0.99,1.13,0.51,4737482.0,3996200.0
2023-12-04,0.82,1.04,0.94,0.53,4179195.0,3446243.0
2023-12-05,0.91,1.1,0.99,0.57,3355245.0,3037192.0
2023-12-06,0.89,1.02,1.11,0.59,3968257.0,3525808.0
2023-12-07,0.93,1.17,1.0,0.59,3560771.0,3303628.0
2023-12-08,0.89,1.16,0.9,0.56,4312222.0,3857927.0
2023-12-11,0.92,1.1,1.11,0.53,4043807.0,3726251.0
2023-12-12,0.99,1.27,0.86,0.58,3800147.0,3755977.0
2023-12-13,1.01,0.94,0.95,1.16,5441975.0,5472755.0
2023-12-14,0.81,1.09,0.73,0.55,6992437.0,5677990.0
2023-12-15,0.77,1.01,0.73,0.53,5639831.0,4318848.0
2023-12-18,0.96,1.31,1.03,0.57,3765129.0,3601144.0
2023-12-19,0.88,1.03,0.96,0.61,4072372.0,3593915.0
2023-12-20,0.93,1.05,1.01,0.59,5296764.0,4913068.0
2023-12-21,0.94,1.09,1.1,0.58,3855248.0,3619828.0
2023-12-22,0.87,1.17,0.97,0.5,4008484.0,3503184.0
2023-12-25,,,,,,
2023-12-26,0.92,1.27,1.07,0.56,3072676.0,2821394.0
2023-12-27,1.08,1.12,1.2,0.96,3676797.0,3974406.0
2023-12-28,0.89,1.06,0.97,0.66,3624370.0,3222880.0
2023-12-29,0.93,1.21,0.88,0.65,4477762.0,4181405.0
2024-01-01,,,,,,
2024-01-02,0.94,1.07,1.1,0.65,3913822.0,3684247.0
2024-01-03,1.05,1.2,1.22,0.69,3770360.0,3956108.0
2024-01-04,0.95,1.1,1.03,0.69,3506301.0,3347328.0
2024-01-05,1.18,1.3,1.78,0.7,4036538.0,4776709.0
2024-01-08,0.84,0.9,1.08,0.59,4687720.0,3916786.0
2024-01-09,0.93,1.09,1.04,0.61,3693113.0,3443878.0
2024-01-10,1.28,0.98,1.73,1.55,4166186.0,5318245.0
2024-01-11,1.04,1.14,1.13,0.8,4231848.0,4395012.0
2024-01-12,0.88,0.81,1.22,0.83,5152857.0,4548017.0
2024-01-15,,,,,,
2024-01-16,1.01,1.05,1.17,0.84,4620397.0,4645095.0
2024-01-17,1.01,1.11,1.19,0.69,4323712.0,4371156.0
2024-01-18,0.91,1.17,0.81,0.69,5063306.0,4584574.0
2024-01-19,0.88,1.14,0.9,0.59,5916213.0,5192158.0
2024-01-22,0.82,1.01,0.99,0.49,4628805.0,3814652.0
2024-01-23,0.91,0.9,1.45,0.57,3899167.0,3532305.0
2024-01-24,0.97,1.22,0.92,0.67,4573650.0,4434389.0
2024-01-25,0.94,1.19,1.02,0.67,3855079.0,3633111.0
2024-01-26,0.91,1.08,0.99,0.66,4126529.0,3763179.0
2024-01-29,0.94,1.23,1.08,0.57,3940361.0,3701792.0
2024-01-30,0.91,1.18,0.84,0.66,3756343.0,3417188.0
2024-01-31,0.92,1.11,0.94,0.64,4522847.0,4141327.0
2024-02-01,1.0,1.17,1.23,0.64,3938343.0,3941309.0
2024-02-02,1.04,1.26,1.39,0.62,5158705.0,5390632.0
2024-02-05,0.93,1.09,0.98,0.65,4342813.0,4017863.0
2024-02-06,0.82,0.88,0.82,0.73,4388875.0,3591749.0
2024-02-07,0.98,1.06,1.34,0.7,4644186.0,4540526.0
2024-02-08,0.84,1.01,0.97,0.62,3948475.0,3316724.0
2024-02-09,0.82,1.07,0.99,0.48,4827236.0,3962301.0
2024-02-12,1.0,1.09,1.65,0.55,4783775.0,4777172.0
2024-02-13,0.89,0.89,1.21,0.65,6063926.0,5418840.0
2024-02-14,0.96,1.13,1.23,0.57,4924963.0,4708764.0
2024-02-15,0.85,0.95,1.14,0.54,4829021.0,4122109.0
2024-02-16,0.93,1.34,1.07,0.53,4641945.0,4319977.0
2024-02-19,,,,,,
2024-02-20,0.93,1.15,1.08,0.55,4092649.0,3788017.0
2024-02-21,1.09,1.37,1.1,0.72,3326311.0,3616615.0
2024-02-22,0.94,1.08,1.08,0.66,4832194.0,4552013.0
2024-02-23,0.96,1.25,0.98,0.66,4373010.0,4182486.0
2024-02-26,1.0,1.18,1.26,0.7,3798597.0,3810944.0
2024-02-27,0.97,1.24,1.11,0.61,3499007.0,3383664.0
2024-02-28,0.87,1.2,1.07,0.48,3721111.0,3246773.0
2024-02-29,0.93,1.19,0.92,0.64,4030618.0,3738754.0
2024-03-01,0.97,1.13,1.32,0.6,5022231.0,4876694.0
2024-03-04,0.86,1.14,0.81,0.64,4661009.0,4015776.0
2024-03-05,1.04,1.21,1.11,0.7,4359109.0,4525333.0
2024-03-06,1.06,1.18,1.22,0.83,3895790.0,4126306.0
2024-03-07,0.95,1.22,1.12,0.56,4267184.0,4065499.0
2024-03-08,0.92,1.18,0.95,0.56,5650042.0,5179816.0
2024-03-11,1.03,1.34,1.08,0.68,3864145.0,3983767.0
2024-03-12,1.07,1.19,1.29,0.68,4065176.0,4341783.0
2024-03-13,0.87,1.04,0.94,0.59,4130884.0,3587932.0
2024-03-14,0.9,1.09,0.83,0.63,5035325.0,4532846.0
2024-03-15,0.8,0.87,0.97,0.61,5792263.0,4644803.0
2024-03-18,0.86,1.0,1.18,0.5,3993436.0,3422843.0
2024-03-19,1.02,1.13,1.26,0.66,3645158.0,3716691.0
2024-03-20,0.98,1.07,1.17,0.72,3915888.0,3826754.0
2024-03-21,0.99,1.13,1.22,0.67,4404898.0,4343003.0
2024-03-22,1.29,1.38,2.38,0.65,3697191.0,4776010.0
2024-03-25,1.02,1.28,1.2,0.7,3105890.0,3173494.0
2024-03-26,1.0,1.31,1.04,0.64,3200156.0,3192349.0
2024-03-27,1.02,1.29,1.07,0.67,3773628.0,3858832.0
2024-03-28,1.19,1.13,2.2,0.56,4496041.0,5348108.0
2024-03-29,,,,,,
2024-04-01,0.94,1.15,0.97,0.65,3372735.0,3169628.0
2024-04-02,0.95,1.19,0.85,0.66,3851057.0,3655852.0
2024-04-03,1.06,1.35,1.13,0.69,3462217.0,3675182.0
2024-04-04,1.03,1.18,1.15,0.68,4917996.0,5063218.0
2024-04-05,1.19,1.51,1.24,0.71,4448413.0,5286795.0
2024-04-08,1.02,1.26,1.11,0.64,3257830.0,3315238.0
2024-04-09,1.05,1.27,1.08,0.72,3831165.0,4029245.0
2024-04-10,1.01,1.11,1.21,0.63,4325250.0,4358564.0
2024-04-11,0.98,1.2,1.05,0.63,4136403.0,4069852.0
2024-04-12,0.85,0.9,0.89,0.68,6472020.0,5484419.0
2024-04-15,0.92,0.98,1.06,0.64,5374704.0,4952028.0
2024-04-16,0.83,0.94,0.71,0.73,4858302.0,4027666.0
2024-04-17,1.27,1.14,1.72,1.13,4461457.0,5668481.0
2024-04-18,0.99,1.27,0.91,0.68,4612187.0,4574768.0
2024-04-19,1.03,1.28,1.18,0.65,5130009.0,5270525.0
2024-04-22,0.91,1.1,1.05,0.57,4702170.0,4283545.0
2024-04-23,1.03,1.24,1.14,0.65,3982465.0,4111987.0
2024-04-24,0.94,1.06,1.07,0.71,4017604.0,3782588.0
2024-04-25,0.93,1.02,1.12,0.68,4270248.0,3958925.0
2024-04-26,1.0,1.41,1.21,0.55,4097283.0,4099647.0
2024-04-29,0.93,1.2,1.0,0.61,3543917.0,3307808.0
2024-04-30,0.94,1.14,1.09,0.6,4013304.0,3788580.0
2024-05-01,1.06,1.19,1.2,0.84,3696175.0,3927261.0
2024-05-02,0.99,1.19,1.04,0.73,3881891.0,3838913.0
2024-05-03,0.94,1.21,0.98,0.6,4989217.0,4694899.0
2024-05-06,1.29,1.24,2.86,0.63,3858306.0,4961928.0
2024-05-07,0.99,1.15,1.1,0.72,3931467.0,3911548.0
2024-05-08,0.97,1.13,1.11,0.69,3144416.0,3046308.0
2024-05-09,0.85,1.04,1.03,0.55,3877282.0,3279601.0
2024-05-10,0.9,1.14,0.98,0.6,4151424.0,3748403.0
2024-05-13,0.89,1.11,1.13,0.57,3935612.0,3510088.0
2024-05-14,0.9,1.17,1.17,0.53,4169284.0,3768678.0
2024-05-15,0.88,0.91,1.26,0.57,5810771.0,5109862.0
2024-05-16,0.82,1.02,0.77,0.59,4879454.0,3990693.0
2024-05-17,0.81,1.1,0.86,0.54,4957858.0,3997918.0
2024-05-20,1.0,1.17,1.48,0.53,4022244.0,4008160.0
2024-05-21,0.83,0.94,1.02,0.59,3617475.0,2993219.0
2024-05-22,0.82,0.93,1.04,0.57,3838883.0,3161038.0
2024-05-23,0.9,0.94,1.19,0.65,4571907.0,4134124.0
2024-05-24,1.0,1.16,1.28,0.67,3660512.0,3676171.0
2024-05-27,,,,,,
2024-05-28,0.88,1.08,1.08,0.56,3620357.0,3193168.0
2024-05-29,1.0,1.16,1.15,0.68,3296537.0,3290704.0
2024-05-30,1.01,1.09,1.1,0.87,3744294.0,3768220.0
2024-05-31,0.94,1.08,0.94,0.73,4821620.0,4546096.0
2024-06-03,0.89,1.0,1.1,0.58,4063407.0,3597537.0
2024-06-04,0.95,1.23,0.88,0.61,3437526.0,3274245.0
2024-06-05,0.98,1.07,1.1,0.75,3903845.0,3809986.0
2024-06-06,0.99,0.91,2.07,0.59,4091376.0,4046889.0
2024-06-07,0.85,1.01,0.95,0.58,4436235.0,3756616.0
2024-06-10,0.9,1.12,1.21,0.58,3633205.0,3283116.0
2024-06-11,0.88,1.07,0.97,0.59,3899067.0,3423590.0
2024-06-12,0.66,1.0,0.45,0.53,6696208.0,4418567.0
2024-06-13,0.79,1.06,0.48,0.87,5868484.0,4637963.0
2024-06-14,0.93,1.04,1.5,0.58,5232262.0,4860697.0
2024-06-17,0.87,1.0,0.98,0.62,5612235.0,4862676.0
2024-06-18,0.87,1.07,0.97,0.58,4928347.0,4268311.0
2024-06-19,,,,,,
2024-06-20,0.87,1.09,0.85,0.62,5448293.0,4723894.0
2024-06-21,0.83,1.12,0.81,0.63,5391595.0,4476734.0
2024-06-24,0.92,1.22,1.07,0.58,3808686.0,3498981.0
2024-06-25,0.9,1.14,1.11,0.59,3281612.0,2952979.0
2024-06-26,0.75,0.95,0.91,0.54,4135978.0,3114981.0
2024-06-27,0.85,0.89,0.94,0.76,3753307.0,3178414.0
2024-06-28,0.89,1.03,1.02,0.64,5766894.0,5130534.0
2024-07-01,0.93,1.19,1.15,0.56,3813518.0,3559578.0
2024-07-02,0.94,1.1,1.07,0.7,3769180.0,3553270.0
2024-07-03,0.84,1.11,0.96,0.51,3149365.0,2641128.0
2024-07-04,,,,,,
2024-07-05,0.89,1.3,0.87,0.56,4266017.0,3816774.0
2024-07-08,0.79,0.93,1.1,0.51,4244510.0,3347866.0
2024-07-09,0.9,1.26,0.95,0.57,3595415.0,3235853.0
2024-07-10,0.85,1.11,0.84,0.55,4361175.0,3720558.0
2024-07-11,0.8,0.95,0.82,0.61,5439050.0,4361141.0
2024-07-12,0.82,1.05,0.84,0.57,6077178.0,4979763.0
2024-07-15,0.84,0.96,1.15,0.52,5541814.0,4650373.0
2024-07-16,0.79,0.96,0.87,0.49,5403536.0,4266872.0
2024-07-17,0.8,1.02,0.9,0.53,5945584.0,4781087.0
2024-07-18,0.87,1.18,0.74,0.6,5742509.0,5010845.0
2024-07-19,0.8,1.01,0.79,0.6,6131562.0,4887528.0
2024-07-22,0.87,1.14,0.9,0.55,4235784.0,3674661.0
2024-07-23,0.96,1.2,0.97,0.63,3769984.0,3622851.0
2024-07-24,1.02,1.23,1.01,0.7,5390008.0,5492743.0
2024-07-25,0.98,1.16,0.92,0.8,5159079.0,5070976.0
2024-07-26,1.04,1.31,1.06,0.73,4245684.0,4400300.0
2024-07-29,0.92,0.99,1.16,0.65,3601321.0,3295956.0
2024-07-30,1.04,1.4,0.96,0.68,3783936.0,3926211.0
2024-07-31,0.97,1.22,1.21,0.59,4205982.0,4075766.0
2024-08-01,0.92,1.08,1.05,0.64,5808147.0,5365199.0
2024-08-02,1.16,1.3,1.39,0.81,6441632.0,7466564.0
2024-08-05,1.28,1.55,1.32,0.77,4936701.0,6341045.0
2024-08-06,1.11,1.31,1.11,0.72,4079456.0,4508528.0
2024-08-07,1.06,1.17,1.33,0.69,4863892.0,5173801.0
2024-08-08,1.19,1.34,1.25,0.97,4189674.0,5006171.0
2024-08-09,0.93,1.21,1.03,0.6,4670605.0,4362707.0
2024-08-12,1.02,1.16,1.2,0.68,3886623.0,3948710.0
2024-08-13,0.98,1.03,1.36,0.67,4680069.0,4573175.0
2024-08-14,0.9,1.02,1.01,0.67,4447649.0,4023703.0
2024-08-15,0.92,1.04,1.19,0.58,5641827.0,5209019.0
2024-08-16,0.88,1.06,1.31,0.51,5106402.0,4495280.0
2024-08-19,0.72,0.88,0.83,0.47,4677705.0,3371776.0
2024-08-20,0.84,0.95,0.95,0.59,4182007.0,3495048.0
2024-08-21,0.86,1.03,0.87,0.59,3579340.0,3074673.0
2024-08-22,0.92,1.08,0.88,0.74,4164453.0,3839063.0
2024-08-23,1.07,1.29,1.46,0.55,4029635.0,4330333.0
2024-08-26,0.91,1.03,1.17,0.57,3328485.0,3044563.0
2024-08-27,1.0,1.19,1.06,0.7,2868045.0,2864697.0
2024-08-28,0.9,1.08,0.93,0.64,3637993.0,3259081.0
2024-08-29,0.93,1.19,1.0,0.62,4015564.0,3738133.0
2024-08-30,0.73,0.76,0.89,0.6,4924843.0,3611964.0
2024-09-02,,,,,,
2024-09-03,0.81,0.85,0.78,0.73,5630652.0,4543771.0
2024-09-04,0.99,1.03,1.22,0.73,3933504.0,3890468.0
2024-09-05,0.86,0.71,1.32,0.98,4810784.0,4123383.0
2024-09-06,1.12,1.36,1.15,0.75,4559273.0,5109514.0
2024-09-09,1.09,1.33,1.35,0.64,3328052.0,3632390.0
2024-09-10,0.94,1.07,1.03,0.69,3836531.0,3591780.0
2024-09-11,0.86,0.93,0.99,0.6,4936006.0,4230768.0
2024-09-12,0.94,1.05,1.4,0.57,4935426.0,4657441.0
2024-09-13,0.92,1.21,1.1,0.54,4764548.0,4395574.0
2024-09-16,0.82,1.02,0.92,0.52,4195208.0,3429695.0
2024-09-17,0.8,1.02,0.82,0.51,4959897.0,3967375.0
2024-09-18,0.96,1.21,1.07,0.61,4095283.0,3914613.0
2024-09-19,0.95,1.12,0.96,0.77,5881116.0,5602048.0
2024-09-20,0.85,1.28,0.86,0.52,5475225.0,4641950.0
2024-09-23,0.83,1.15,0.9,0.49,4091414.0,3381703.0
2024-09-24,0.9,1.31,0.86,0.54,3662948.0,3286147.0
2024-09-25,0.76,0.92,0.86,0.52,4096763.0,3132629.0
2024-09-26,0.79,1.16,0.71,0.5,4602572.0,3622690.0
2024-09-27,0.76,0.92,0.89,0.53,4796814.0,3663055.0
2024-09-30,0.92,1.2,0.98,0.55,4089023.0,3781283.0
2024-10-01,0.88,1.03,1.0,0.55,4713860.0,4165394.0
2024-10-02,1.02,1.41,1.07,0.56,3491326.0,3545273.0
2024-10-03,0.88,0.93,1.02,0.71,4499348.0,3959168.0
2024-10-04,1.02,1.27,1.55,0.48,4771335.0,4861928.0
2024-10-07,0.79,0.87,0.96,0.55,4838218.0,3799646.0
2024-10-08,0.92,1.2,1.08,0.54,4069984.0,3738359.0
2024-10-09,0.97,1.08,1.36,0.59,4242351.0,4112834.0
2024-10-10,0.87,1.13,0.97,0.49,4785338.0,4185104.0
2024-10-11,0.88,1.15,1.37,0.44,4940579.0,4363084.0
2024-10-14,0.82,1.11,0.89,0.5,4396535.0,3591824.0
2024-10-15,0.88,1.11,0.96,0.57,5233840.0,4611048.0
2024-10-16,0.89,1.11,0.93,0.57,4281292.0,3806054.0
2024-10-17,0.92,1.2,0.74,0.77,5111587.0,4700556.0
2024-10-18,0.81,1.37,0.93,0.42,4794196.0,3877747.0
2024-10-21,0.9,1.21,1.06,0.49,3893117.0,3502564.0
2024-10-22,0.98,1.26,1.07,0.59,3752814.0,3675578.0
2024-10-23,0.92,1.27,0.74,0.58,4654913.0,4294365.0
2024-10-24,0.86,1.12,0.95,0.55,4315690.0,3729232.0
2024-10-25,0.9,1.28,1.0,0.51,4886053.0,4379614.0
2024-10-28,1.0,1.41,1.15,0.58,3308936.0,3302750.0
2024-10-29,0.9,1.15,1.01,0.62,3989241.0,3603860.0
2024-10-30,0.92,1.3,0.92,0.63,4597563.0,4224094.0
2024-10-31,0.99,1.35,0.95,0.63,5767575.0,5720777.0
2024-11-01,1.12,1.7,1.11,0.71,4492081.0,5045837.0
2024-11-04,1.33,1.91,1.3,0.61,3577051.0,4767508.0
2024-11-05,0.99,1.13,1.3,0.62,4166600.0,4118580.0
2024-11-06,0.88,1.13,0.94,0.54,6208550.0,5455711.0
2024-11-07,0.82,1.21,0.96,0.47,5733947.0,4718770.0
2024-11-08,0.81,1.22,0.79,0.55,5471922.0,4431868.0
2024-11-11,0.74,1.0,0.89,0.48,5447720.0,4031989.0
2024-11-12,0.79,1.09,0.76,0.5,5373445.0,4254416.0
2024-11-13,0.84,1.08,1.05,0.54,5455743.0,4559308.0
2024-11-14,0.85,1.13,0.82,0.63,5802045.0,4949862.0
2024-11-15,0.9,1.19,0.92,0.6,6809243.0,6141084.0
2024-11-18,0.82,1.07,0.97,0.51,4852356.0,3958218.0
2024-11-19,0.87,1.03,0.9,0.62,4937339.0,4301149.0
2024-11-20,0.8,0.95,0.93,0.58,4774627.0,3842793.0
2024-11-21,0.8,1.11,0.88,0.53,5273085.0,4226641.0
2024-11-22,0.85,1.29,0.94,0.51,4974618.0,4215429.0
2024-11-25,0.77,1.17,0.78,0.48,5742285.0,4415836.0
2024-11-26,0.81,1.14,0.98,0.48,5184471.0,4174300.0
2024-11-27,0.86,1.13,0.98,0.56,3913192.0,3347828.0
2024-11-28,,,,,,
2024-11-29,0.86,1.17,0.94,0.56,3246985.0,2785668.0
2024-12-02,0.87,1.16,0.92,0.62,4641164.0,4056182.0
2024-12-03,0.83,0.98,1.04,0.55,3869750.0,3198634.0
2024-12-04,0.8,1.05,1.04,0.49,4592293.0,3666130.0
2024-12-05,0.8,1.07,1.04,0.5,4464409.0,3570013.0
2024-12-06,0.84,1.27,0.9,0.54,5160572.0,4327748.0
2024-12-09,0.79,0.99,0.99,0.56,5672338.0,4468479.0
2024-12-10,0.84,1.22,0.93,0.48,4212147.0,3520496.0
2024-12-11,0.79,1.01,0.99,0.53,4614270.0,3657051.0
2024-12-12,0.87,0.93,1.14,0.68,4552027.0,3943735.0
2024-12-13,0.84,1.04,0.98,0.58,5768415.0,4831686.0
2024-12-16,0.85,1.2,0.96,0.51,4691582.0,4007658.0
2024-12-17,0.81,1.07,0.99,0.49,5282032.0,4303709.0
2024-12-18,0.85,1.1,1.1,0.45,6550154.0,5555873.0
2024-12-19,0.98,1.35,0.93,0.62,6097658.0,5996573.0
2024-12-20,0.93,1.3,1.03,0.54,6289748.0,5840075.0
2024-12-23,0.89,1.09,1.49,0.48,5115810.0,4534011.0
2024-12-24,0.96,1.06,1.51,0.51,3254462.0,3125335.0
2024-12-25,,,,,,
2024-12-26,0.78,1.06,0.8,0.49,3854849.0,2993066.0
2024-12-27,0.89,1.19,0.79,0.67,5694654.0,5072284.0
2024-12-30,0.92,1.13,1.05,0.63,5047382.0,4662907.0
2024-12-31,0.81,1.06,0.86,0.46,4997192.0,4056964.0
2025-01-01,,,,,,
2025-01-02,1.04,1.21,1.12,0.8,4625825.0,4796533.0
2025-01-03,0.81,1.04,1.47,0.45,5484196.0,4450494.0
2025-01-06,0.8,1.12,1.18,0.42,5932167.0,4759842.0
2025-01-07,0.78,0.93,1.1,0.45,6366035.0,4978158.0
2025-01-08,0.95,1.17,1.23,0.6,4528094.0,4321412.0
2025-01-09,1.73,1.73,0.0,0.0,12027.0,20786.0
2025-01-10,0.97,1.21,1.1,0.7,6351370.0,6146354.0
2025-01-13,0.95,1.18,1.11,0.6,4696968.0,4468759.0
2025-01-14,0.77,1.12,0.79,0.41,5185715.0,3977774.0
2025-01-15,0.86,1.07,1.03,0.58,6582991.0,5682146.0
2025-01-16,0.85,0.88,0.69,0.94,5915273.0,5034279.0
2025-01-17,0.69,0.91,0.86,0.43,7738605.0,5324702.0
2025-01-20,,,,,,
2025-01-21,0.72,0.94,0.81,0.46,6174021.0,4467488.0
2025-01-22,0.76,0.92,0.85,0.49,5213339.0,3959203.0
2025-01-23,0.78,0.97,0.92,0.53,5282680.0,4124731.0
2025-01-24,0.76,1.0,0.82,0.52,5431261.0,4112884.0
2025-01-27,0.89,1.13,1.1,0.57,5410713.0,4839910.0
2025-01-28,0.75,0.98,0.74,0.53,4543034.0,3428743.0
2025-01-29,0.72,0.76,0.92,0.59,4240123.0,3066514.0
2025-01-30,0.69,0.77,0.87,0.52,5981938.0,4130448.0
2025-01-31,0.85,1.21,0.97,0.49,5967401.0,5092138.0
2025-02-03,0.93,1.14,1.12,0.54,4984503.0,4619906.0
2025-02-04,0.84,1.11,0.98,0.51,4233512.0,3555250.0
2025-02-05,0.79,1.02,0.86,0.54,4574429.0,3632158.0
2025-02-06,0.8,0.99,0.94,0.57,4625100.0,3698452.0
2025-02-07,0.79,1.05,0.86,0.52,6017154.0,4750587.0
2025-02-10,0.77,1.03,0.99,0.47,4707764.0,3604780.0
2025-02-11,0.83,1.12,0.95,0.53,4099064.0,3390532.0
2025-02-12,0.85,1.09,0.95,0.56,5008738.0,4253893.0
2025-02-13,0.95,1.06,1.13,0.77,4844961.0,4592069.0
2025-02-14,0.7,1.04,0.66,0.46,6233793.0,4353915.0
2025-02-17,,,,,,
2025-02-18,0.76,0.88,1.18,0.5,5872224.0,4437182.0
2025-02-19,0.89,1.16,0.98,0.6,4706055.0,4202575.0
2025-02-20,0.75,1.0,0.63,0.59,6355048.0,4754808.0
2025-02-21,0.87,1.11,0.93,0.63,7581297.0,6628124.0
2025-02-24,0.97,1.3,1.13,0.58,5120532.0,4979650.0
2025-02-25,0.92,1.17,0.94,0.64,5956106.0,5450466.0
2025-02-26,0.92,1.12,1.15,0.6,5405741.0,4952927.0
2025-02-27,0.84,0.85,1.12,0.68,6801050.0,5704278.0
2025-02-28,0.92,1.19,1.03,0.61,7220107.0,6632562.0
2025-03-03,0.94,1.05,1.19,0.64,5589783.0,5269450.0
2025-03-04,0.91,0.99,1.25,0.61,6778180.0,6179932.0
2025-03-05,0.76,0.82,0.93,0.54,5929687.0,4489229.0
2025-03-06,0.95,1.13,0.96,0.65,5400719.0,5111933.0
2025-03-07,0.9,1.23,0.94,0.57,6211666.0,5575884.0
2025-03-10,0.92,1.14,0.95,0.6,6598515.0,6103075.0
2025-03-11,0.91,0.95,1.29,0.57,6951403.0,6354024.0
2025-03-12,0.91,0.97,1.21,0.62,5967920.0,5445112.0
2025-03-13,1.03,1.02,1.23,0.94,5972309.0,6179751.0
2025-03-14,0.96,1.22,1.27,0.57,6246105.0,5976334.0
2025-03-17,0.91,1.04,1.17,0.59,5922879.0,5392322.0
2025-03-18,0.78,0.89,0.85,0.58,5047311.0,3938944.0
2025-03-19,0.88,1.16,0.95,0.54,5470172.0,4808163.0
2025-03-20,0.83,1.09,0.74,0.61,5465290.0,4511944.0
2025-03-21,0.82,1.08,0.89,0.55,5829898.0,4797080.0
2025-03-24,0.76,0.96,0.88,0.48,5879819.0,4462471.0
2025-03-25,0.79,0.8,1.04,0.65,4587152.0,3612022.0
2025-03-26,0.95,1.11,0.96,0.71,4951682.0,4697495.0
2025-03-27,0.97,1.13,1.15,0.72,4446287.0,4329008.0
2025-03-28,1.02,1.15,1.33,0.68,5813610.0,5903485.0
2025-03-31,0.97,1.14,1.18,0.58,5919268.0,5738121.0
2025-04-01,0.91,1.09,1.0,0.53,4460972.0,4049474.0
2025-04-02,0.95,1.02,1.2,0.59,4410128.0,4177077.0
2025-04-03,1.15,1.05,1.67,1.02,6272303.0,7228850.0
2025-04-04,1.18,1.31,1.93,0.64,8631230.0,10220880.0
2025-04-07,1.2,1.58,1.28,0.63,5428142.0,6519358.0
2025-04-08,1.23,1.35,1.49,0.77,5403217.0,6621183.0
2025-04-09,1.04,1.38,1.11,0.58,6447752.0,6728684.0
2025-04-10,1.11,1.17,1.45,0.76,5829150.0,6481640.0
2025-04-11,0.78,0.99,0.99,0.43,5713771.0,4456165.0
2025-04-14,1.01,1.11,1.25,0.68,4832505.0,4863668.0
2025-04-15,1.02,1.09,1.41,0.72,4748888.0,4865534.0
2025-04-16,0.95,1.19,0.88,0.72,5227533.0,4988386.0
2025-04-17,0.89,1.23,1.11,0.54,5366386.0,4759352.0
2025-04-18,,,,,,
2025-04-21,1.0,1.19,1.1,0.67,4424891.0,4445844.0
2025-04-22,0.87,1.13,0.89,0.54,5052883.0,4386610.0
2025-04-23,0.9,1.11,1.06,0.54,5621064.0,5054281.0
2025-04-24,0.99,1.21,1.16,0.64,4780974.0,4729265.0
2025-04-25,0.81,1.23,0.86,0.46,5644788.0,4566422.0
2025-04-28,0.84,0.99,0.95,0.57,4215555.0,3547941.0
2025-04-29,0.88,1.04,1.07,0.55,4376250.0,3869172.0
2025-04-30,0.83,0.87,0.97,0.67,4893693.0,4069027.0
2025-05-01,0.83,1.09,0.9,0.52,5045527.0,4172045.0
2025-05-02,0.84,1.2,0.97,0.49,5401489.0,4546116.0
2025-05-05,0.92,1.17,0.99,0.6,3971986.0,3661103.0
2025-05-06,0.91,1.13,0.89,0.64,4122560.0,3737717.0
2025-05-07,0.8,1.09,0.75,0.54,4334017.0,3455200.0
2025-05-08,0.81,0.84,1.23,0.54,6457499.0,5203930.0
2025-05-09,0.77,1.03,0.88,0.53,5373003.0,4142659.0
2025-05-12,0.85,1.17,0.95,0.5,6712154.0,5698209.0
2025-05-13,0.79,1.05,0.93,0.55,7237694.0,5744088.0
2025-05-14,0.7,0.9,0.96,0.41,5663889.0,3940900.0
2025-05-15,0.68,0.82,0.7,0.52,6426249.0,4394479.0
2025-05-16,0.69,0.96,0.88,0.43,6203106.0,4295447.0
2025-05-19,0.87,1.16,1.02,0.48,4702712.0,4099238.0
2025-05-20,0.78,0.92,0.88,0.56,4899549.0,3822750.0
2025-05-21,0.89,1.1,1.05,0.55,6087893.0,5428850.0
2025-05-22,0.94,1.06,1.09,0.75,5156456.0,4842173.0
2025-05-23,0.95,1.25,1.14,0.6,5150805.0,4891030.0
2025-05-26,,,,,,
2025-05-27,0.88,1.16,1.06,0.52,4824064.0,4256771.0
2025-05-28,0.81,1.03,0.9,0.58,4956553.0,4020230.0
2025-05-29,0.77,0.91,0.97,0.53,5318110.0,4075752.0
2025-05-30,0.88,1.07,1.11,0.57,5841730.0,5114546.0
2025-06-02,0.85,1.04,1.01,0.58,4698499.0,4013516.0
2025-06-03,0.93,1.06,1.42,0.51,4828049.0,4493057.0
