date,fng,momentum_spx,momentum_spx_ma125,strength_52w,breadth_mcclellan,putcall_5d,vix,vix_ma50,junk_spread,safehaven_diff,fng_rating
2020-09-21,50,3281.06,3095.01,2.10969,1003.02,0.671277,27.78,25.2862,2.1093,-4.25012,neutral
2020-09-22,50,3315.57,3101.73,1.95615,953.32,0.681688,26.86,25.1796,2.1402,-3.84167,neutral
2020-09-23,50,3236.92,3106.59,1.77495,869.614,0.704004,28.58,25.1608,2.1548,-7.48987,neutral
2020-09-24,50,3246.59,3112.23,1.52689,805.838,0.726122,28.51,25.1758,2.1567,-7.85368,neutral
2020-09-25,50,3298.46,3117.6,1.31521,767.759,0.725698,26.38,25.1434,2.1772,-6.86079,neutral
2020-09-28,50,3351.6,3123.74,1.25196,767.686,0.696495,26.19,25.1536,2.1665,-4.84583,neutral
2020-09-29,50,3335.47,3130.66,1.24784,744.943,0.699039,26.27,25.1898,2.1485,-6.07499,neutral
2020-09-30,50,3363,3137.35,1.17789,745.218,0.684229,26.37,25.2204,1.9819,-6.31316,neutral
2020-10-01,50,3380.8,3144.48,1.01241,753.152,0.639638,26.7,25.268,1.962,-2.19556,neutral
2020-10-02,50,3348.44,3149.96,0.935227,775.81,0.63394,27.63,25.299,2.1793,-2.77308,neutral
2020-10-05,50,3408.63,3155.96,1.08635,827.158,0.635523,27.96,25.3414,2.1787,2.53912,neutral
2020-10-06,50,3360.95,3160.84,1.32322,847.688,0.635165,29.48,25.4362,2.1477,-1.11438,neutral
2020-10-07,50,3419.45,3165.88,1.49537,897.932,0.624337,28.06,25.4886,2.143,2.78898,neutral
2020-10-08,50,3446.83,3171.36,1.71106,976.976,0.621334,26.36,25.5338,2.1287,3.63285,neutral
2020-10-09,50,3477.13,3176.41,1.98894,1045.17,0.59652,25,25.5386,2.1253,3.13418,neutral
2020-10-12,50,3534.22,3182.42,2.1919,1114.51,0.584574,25.07,25.5508,2.1203,4.12284,neutral
2020-10-13,50,3511.93,3188.12,2.27385,1145.76,0.566918,26.07,25.5866,2.1186,3.58184,neutral
2020-10-14,50,3488.67,3193.03,2.23734,1164.4,0.559419,26.4,25.6394,2.1269,3.81957,neutral
2020-10-15,50,3483.34,3198.31,2.21554,1191.02,0.571534,26.97,25.719,2.1293,4.93815,neutral
2020-10-16,50,3483.81,3204.29,2.29445,1212.09,0.576556,27.41,25.8142,2.1403,6.25897,neutral
2020-10-19,50,3426.92,3209.31,2.42469,1201.25,0.590401,29.18,25.9536,2.1341,3.79194,neutral
2020-10-20,50,3443.12,3214.47,2.54603,1213.2,0.603832,29.35,26.098,2.1275,7.35773,neutral
2020-10-21,50,3435.56,3219.26,2.66166,1208.98,0.621628,28.65,26.1904,2.1142,7.05252,neutral
2020-10-22,50,3453.49,3223.86,2.81615,1233.08,0.623964,28.11,26.307,2.1139,6.37597,neutral
2020-10-23,50,3465.39,3228.68,2.95534,1262.53,0.635224,27.55,26.4154,2.1086,4.83534,neutral
2020-10-26,3,3400.97,3232.37,2.83804,1244.35,0.670359,32.46,26.6236,2.1128,3.30994,extreme fear
2020-10-27,2,3390.68,3236.2,2.68649,1202.03,0.679742,33.35,26.8636,2.1359,1.70055,extreme fear
2020-10-28,0,3271.03,3239.72,2.44203,1123,0.723316,40.28,27.239,2.1515,-2.36511,extreme fear
2020-10-29,1,3310.11,3243.46,2.19585,1075.18,0.734431,37.59,27.54,2.1814,-0.14909,extreme fear
2020-10-30,2,3269.96,3246.67,2.02157,1025.43,0.786331,38.02,27.846,2.1664,-3.18436,extreme fear
2020-11-02,3,3310.24,3250.36,1.84948,1016.23,0.768157,37.13,28.1378,1.9895,-0.565226,extreme fear
2020-11-03,4,3369.16,3254.27,1.67811,1042.49,0.774717,35.55,28.4014,2.2205,-0.581723,extreme fear
2020-11-04,50,3443.44,3258.38,1.61388,1059.25,0.748176,29.57,28.5522,2.1965,0.0431676,neutral
2020-11-05,50,3510.45,3263.02,1.58932,1106.47,0.728183,27.58,28.6384,2.1811,1.07686,neutral
2020-11-06,50,3509.44,3268.13,1.51906,1140.66,0.666315,24.86,28.6462,2.1618,-0.107836,neutral
2020-11-09,50,3550.5,3273.98,1.7705,1201.13,0.637878,25.75,28.702,2.1622,2.74613,neutral
2020-11-10,50,3545.53,3279.52,1.85984,1264.88,0.626761,24.8,28.6698,2.0907,3.56479,neutral
2020-11-11,50,3572.66,3285.19,1.77454,1305.19,0.613345,23.45,28.6164,2.1006,4.16245,neutral
2020-11-12,50,3537.01,3289.86,1.74672,1307.83,0.642584,25.35,28.592,2.1001,2.65746,neutral
2020-11-13,50,3585.15,3295.16,1.67589,1342.64,0.650271,23.1,28.382,2.1395,5.58063,neutral
2020-11-16,50,3626.91,3300.4,1.92244,1405.85,0.649638,22.45,28.216,2.1415,6.32596,neutral
2020-11-17,50,3609.53,3305.69,2.18262,1467.5,0.637773,22.71,28.041,2.1281,5.60508,neutral
2020-11-18,50,3567.79,3310.58,2.39161,1501.46,0.61673,23.84,27.9416,2.1346,3.43314,neutral
2020-11-19,50,3581.87,3315.31,2.52715,1543.91,0.585427,23.11,27.8096,2.1334,3.55643,neutral
2020-11-20,50,3557.54,3319.48,2.61502,1571.31,0.571677,23.7,27.7462,2.1468,4.87517,neutral
2020-11-23,50,3577.59,3323.86,3.00505,1623.01,0.561105,22.66,27.6824,2.1555,6.28471,neutral
2020-11-24,50,3635.41,3328.59,3.59172,1695.37,0.541129,21.64,27.6034,2.142,11.9076,neutral
2020-11-25,50,3629.65,3333.18,4.14143,1746.95,0.532024,21.25,27.5076,2.1223,10.1992,neutral
2020-11-27,50,3638.35,3337.64,4.57517,1779.83,0.51196,20.84,27.3952,2.1222,11.062,neutral
2020-11-30,50,3621.63,3341.63,4.95704,1774.49,0.506035,20.57,27.29,2.1334,9.4787,neutral
2020-12-01,50,3662.45,3346.03,5.31517,1783.95,0.500482,20.77,27.1498,1.9915,9.11502,neutral
2020-12-02,50,3669.01,3349.83,5.46555,1806,0.502054,21.17,27.036,2.1771,7.98653,neutral
2020-12-03,50,3666.72,3353.31,5.63223,1835.63,0.493975,21.28,26.89,2.171,5.63795,neutral
2020-12-04,50,3699.12,3357.24,5.8746,1887.68,0.497029,20.79,26.7356,2.1703,6.59899,neutral
2020-12-07,50,3691.96,3361.26,6.09204,1914.42,0.484977,21.3,26.634,2.1454,4.05587,neutral
2020-12-08,50,3702.25,3366.86,6.08726,1945.7,0.477055,20.68,26.5238,2.1487,4.09462,neutral
2020-12-09,50,3672.82,3371.91,6.35422,1966.18,0.488199,22.27,26.4438,2.1455,2.74095,neutral
2020-12-10,50,3668.1,3376.72,6.70419,1985.45,0.499238,22.52,26.3668,2.135,4.01633,neutral
2020-12-11,50,3663.46,3381.03,7.02566,1975.56,0.49789,23.31,26.299,2.1485,2.16253,neutral
2020-12-14,50,3647.49,3385.3,7.27137,1931.84,0.511607,24.72,26.2408,2.1502,-0.00729664,neutral
2020-12-15,50,3694.62,3389.94,7.27509,1922.27,0.526258,22.89,26.1394,2.148,2.2331,neutral
2020-12-16,50,3701.17,3394.77,7.24283,1902.93,0.51674,22.5,25.9998,2.148,3.69216,neutral
2020-12-17,50,3722.48,3399.6,7.36842,1901.09,0.501805,21.93,25.8772,2.1418,4.08897,neutral
2020-12-18,50,3709.41,3404.23,7.69892,1877.23,0.510348,21.57,25.7814,2.1441,4.63327,neutral
2020-12-21,50,3694.92,3409.38,7.7998,1834.53,0.517691,25.16,25.7846,2.2438,3.40895,neutral
2020-12-22,50,3687.26,3414.21,7.96525,1779.88,0.512624,24.23,25.7678,2.2556,1.26932,neutral
2020-12-23,50,3690.01,3419.66,7.97353,1754.58,0.516792,23.31,25.7126,2.2584,1.74308,neutral
2020-12-24,50,3703.06,3424.86,8.04868,1719.06,0.542053,21.53,25.6152,2.2453,2.01651,neutral
2020-12-28,50,3735.36,3429.94,8.21746,1681.92,0.542519,21.7,25.5098,2.2533,3.29196,neutral
2020-12-29,50,3727.04,3434.83,8.25699,1630.23,0.548661,23.08,25.4232,2.2361,1.39433,neutral
2020-12-30,50,3732.04,3439.64,8.14665,1603.81,0.562864,22.77,25.295,2.2355,1.07785,neutral
2020-12-31,50,3756.07,3444.26,8.22331,1585.87,0.581509,22.75,25.163,2.2343,1.86627,neutral
2021-01-04,50,3700.65,3448.7,8.17209,1548.21,0.587254,26.97,25.1294,2.2425,-0.814456,neutral
2021-01-05,50,3726.86,3453.15,7.91617,1539.05,0.591191,25.34,25.074,2.2348,0.57734,neutral
2021-01-06,50,3748.14,3457.92,8.02784,1558.23,0.580792,25.07,25.0244,2.2177,1.58851,neutral
2021-01-07,50,3803.79,3462.87,8.1714,1587.15,0.56881,22.37,24.8226,2.1885,4.19597,neutral
2021-01-08,50,3824.68,3468.23,8.21785,1607,0.560315,21.56,24.5868,2.1865,5.34837,neutral
2021-01-11,50,3799.61,3473.04,8.06731,1621.56,0.550775,24.08,24.2628,2.1817,5.1868,neutral
2021-01-12,50,3801.19,3477.64,8.2548,1655.54,0.534747,23.33,23.9776,2.1828,6.09072,neutral
2021-01-13,50,3809.84,3482.4,8.49636,1672.35,0.521487,22.21,23.6614,2.1887,4.50912,neutral
2021-01-14,50,3795.54,3486.96,8.77029,1706.07,0.51277,23.25,23.3838,2.201,4.13056,neutral
2021-01-15,50,3768.25,3491.09,8.79496,1709.54,0.51599,24.34,23.1596,2.1881,2.42615,neutral
2021-01-19,50,3798.91,3495.43,8.69398,1719.67,0.510905,23.24,23.033,2.1913,3.48338,neutral
2021-01-20,50,3851.85,3500.03,8.60052,1728.59,0.517203,21.58,22.913,2.1907,5.26305,neutral
2021-01-21,50,3853.07,3504.97,8.73286,1716.46,0.520377,21.32,22.8422,2.1855,5.86339,neutral
2021-01-22,69,3841.47,3509.98,8.54791,1701.65,0.530427,21.91,22.7654,2.175,5.06064,greed
2021-01-25,70,3855.36,3514.91,8.44764,1686.1,0.508112,23.19,22.7332,2.1823,4.81148,greed
2021-01-26,67,3849.62,3519.96,8.33228,1665.92,0.489078,23.02,22.7246,2.1906,3.80236,greed
2021-01-27,28,3750.77,3523.89,8.05275,1638.86,0.486543,37.21,22.9618,2.1894,1.34671,fear
2021-01-28,53,3787.38,3528.22,7.86483,1618.87,0.477163,30.21,23.104,2.1894,2.39124,neutral
2021-01-29,41,3714.24,3531.77,7.72026,1569.52,0.506895,33.09,23.3168,2.1894,0.0611939,fear
2021-02-01,43,3773.86,3535.6,7.57267,1554.94,0.511574,30.24,23.4674,2.1883,3.05192,fear
2021-02-02,60,3826.31,3539.76,7.55596,1551.93,0.523601,25.56,23.5018,2.1939,3.83885,greed
2021-02-03,59,3830.17,3543.78,7.59094,1562.64,0.526663,22.91,23.4978,2.1783,2.96397,greed
2021-02-04,61,3871.74,3547.96,7.37197,1584.5,0.53451,21.77,23.4592,2.164,2.29565,greed
2021-02-05,68,3886.83,3552.25,7.20009,1619.38,0.508309,20.87,23.4234,2.1602,2.04025,greed
2021-02-08,73,3915.59,3556.69,7.1485,1669.76,0.497507,21.24,23.4154,2.1478,3.24322,greed
2021-02-09,75,3911.23,3561.31,7.53876,1706.36,0.481976,21.63,23.423,2.1485,3.04693,extreme greed
2021-02-10,75,3909.88,3565.54,7.5715,1738.07,0.472632,21.99,23.446,2.1454,2.83831,extreme greed
2021-02-11,76,3916.38,3569.89,7.47494,1751.97,0.460165,21.25,23.4596,2.1523,3.21694,extreme greed
2021-02-12,78,3934.83,3574.38,7.29348,1775.21,0.459426,19.97,23.4436,2.1455,5.0865,extreme greed
2021-02-16,74,3932.59,3578.79,7.49299,1798.61,0.469509,21.46,23.4494,2.1336,4.96947,greed
2021-02-17,70,3931.33,3583.12,7.5711,1806.73,0.482009,21.5,23.4538,2.119,3.54977,greed
2021-02-18,63,3913.97,3587.43,7.35161,1783.64,0.502964,22.49,23.4878,2.1306,2.8933,greed
2021-02-19,56,3906.71,3591.6,7.2906,1776.64,0.520824,22.05,23.5028,2.1336,3.59385,greed
2021-02-22,52,3876.5,3595.44,7.42938,1771.18,0.527506,23.45,23.5582,2.1175,2.97334,neutral
2021-02-23,51,3881.37,3599.04,7.33062,1761.05,0.5472,23.11,23.575,2.1057,3.12028,neutral
2021-02-24,64,3925.43,3602.89,7.45854,1774.76,0.543423,21.34,23.5514,2.1031,7.03022,greed
2021-02-25,46,3829.34,3605.7,7.72837,1746.28,0.551495,28.89,23.663,2.1004,4.71441,neutral
2021-02-26,54,3811.15,3608.31,7.60751,1691.96,0.581323,27.95,23.7276,2.0903,5.18645,neutral
2021-03-01,59,3901.82,3611.46,7.80778,1675.28,0.582751,23.35,23.7368,2.1341,6.2102,greed
2021-03-02,50,3870.29,3614.42,7.86927,1653.75,0.56969,24.1,23.7688,2.0946,3.55083,neutral
2021-03-03,44,3819.72,3616.76,7.88611,1632.53,0.597007,26.67,23.8636,2.0982,2.40481,fear
2021-03-04,38,3768.47,3618.27,7.73432,1590.73,0.611315,28.57,24.0036,2.0883,0.513112,fear
2021-03-05,42,3841.94,3621.36,7.45281,1578.11,0.617948,24.66,23.9936,2.0833,1.85319,fear
2021-03-08,39,3821.35,3624.52,7.57748,1570.85,0.625991,25.47,24.0184,2.0797,1.05702,fear
2021-03-09,43,3875.44,3628.86,7.59981,1567.21,0.631955,24.03,24.0328,2.0719,2.13391,fear
2021-03-10,46,3898.81,3632.86,7.54668,1585.98,0.621393,22.56,24.0534,2.0872,2.82556,neutral
2021-03-11,50,3939.34,3637.66,7.74189,1614.66,0.58939,21.91,24.0576,2.0945,3.64244,neutral
2021-03-12,54,3943.34,3642.48,8.06758,1653.72,0.553286,20.69,24.0098,2.077,3.68225,neutral
2021-03-15,57,3968.94,3647.17,8.28188,1695.69,0.534309,20.03,23.955,2.063,3.54812,greed
2021-03-16,55,3962.71,3651.66,8.28586,1701.72,0.539615,19.79,23.8958,2.0674,3.47688,neutral
2021-03-17,58,3974.12,3656.37,8.27628,1722.77,0.545699,19.23,23.741,2.0686,4.39192,greed
2021-03-18,52,3915.46,3660.84,8.56436,1713.63,0.552518,21.58,23.6658,2.0686,3.31447,neutral
2021-03-19,51,3913.1,3665.58,8.38723,1697.59,0.573484,20.95,23.5834,2.068,3.79805,neutral
2021-03-22,51,3940.59,3670.86,8.07074,1670.23,0.583807,18.88,23.5136,2.0792,4.246,neutral
2021-03-23,42,3910.52,3675.62,7.71431,1606.42,0.598082,20.3,23.4884,2.0792,1.74341,fear
2021-03-24,38,3889.14,3680.84,7.10809,1531.23,0.62512,21.2,23.4308,2.0794,2.21584,fear
2021-03-25,38,3909.52,3686.14,6.45043,1489.9,0.660294,19.81,23.3604,2.0736,4.00406,fear
2021-03-26,38,3974.54,3691.55,6.60738,1469.55,0.680006,18.86,23.2934,2.0701,3.35521,fear
2021-03-29,40,3971.09,3696.51,6.62085,1432.52,0.701591,20.74,23.2432,2.0626,4.6073,fear
2021-03-30,42,3958.55,3701.49,6.63341,1413.22,0.689565,19.61,23.1486,2.0526,5.29696,fear
2021-03-31,45,3972.89,3706.37,6.64773,1387.92,0.660649,19.4,23.0718,2.0622,6.65559,fear
2021-04-01,46,4019.87,3711.48,6.88218,1382.88,0.628618,17.33,22.9868,1.8518,5.34379,neutral
2021-04-05,55,4077.91,3717.32,7.29202,1386.02,0.584405,17.91,22.9186,2.0144,7.25145,neutral
2021-04-06,54,4073.94,3722.64,7.23876,1397.33,0.556856,18.12,22.8428,1.9987,5.69547,neutral
2021-04-07,53,4079.95,3728.39,7.09334,1395.31,0.544957,17.16,22.7222,1.9985,5.45586,neutral
2021-04-08,48,4097.17,3733.81,6.95319,1389.63,0.540221,16.95,22.6008,1.9916,4.50004,neutral
2021-04-09,48,4128.8,3739.27,6.63355,1385.66,0.541263,16.69,22.1904,1.9979,4.62778,neutral
2021-04-12,43,4127.99,3744.48,6.27056,1374.01,0.547489,16.91,21.9244,1.9955,4.2249,fear
2021-04-13,44,4141.59,3749.34,6.07627,1358.15,0.542187,16.65,21.5956,1.9985,4.24585,fear
2021-04-14,40,4124.66,3754.24,6.01111,1358,0.539516,16.99,21.3306,2.0113,3.51593,fear
2021-04-15,47,4170.42,3759.69,6.17174,1362.21,0.541941,16.57,21.1508,2.0066,4.9064,neutral
2021-04-16,51,4185.47,3765.31,6.35072,1382.99,0.539051,16.25,21.0176,2.0122,5.69045,neutral
2021-04-19,45,4163.26,3770.74,6.48705,1387.78,0.558722,17.29,20.928,1.9965,4.77001,neutral
2021-04-20,43,4134.94,3776.41,6.62369,1362.94,0.591124,18.68,20.8842,1.9926,5.02194,fear
2021-04-21,50,4173.42,3782.25,6.93002,1376.28,0.598827,17.5,20.8094,2.0076,6.63668,neutral
2021-04-22,47,4134.98,3787.85,7.4438,1372.26,0.608145,18.71,20.751,2.0088,5.22795,neutral
2021-04-23,48,4180.17,3793.66,8.17715,1398.88,0.616285,17.33,20.6578,2.012,4.42965,neutral
2021-04-26,51,4187.62,3799.44,8.57328,1436.9,0.588591,17.64,20.5856,2.0071,4.47791,neutral
2021-04-27,55,4186.72,3805.72,8.78884,1469.51,0.572614,17.56,20.5374,2.0048,5.01466,neutral
2021-04-28,52,4183.18,3812.06,9.07399,1507,0.564759,17.28,20.4538,1.9926,4.28678,neutral
2021-04-29,56,4211.47,3819.59,9.4457,1539.96,0.555928,17.61,20.376,1.9939,4.38971,greed
2021-04-30,47,4181.17,3826.56,9.54069,1538.2,0.574201,18.61,20.2984,1.9878,1.86402,neutral
2021-05-03,48,4192.66,3833.94,9.57857,1551.64,0.585762,18.31,20.2236,1.8111,2.53044,neutral
2021-05-04,43,4164.66,3840.77,9.55863,1548.27,0.605057,19.48,20.1442,1.9601,1.58282,fear
2021-05-05,43,4167.59,3847.16,9.64852,1553.05,0.618856,19.15,20.065,1.9718,1.3454,fear
2021-05-06,44,4201.62,3853.23,9.82834,1566.78,0.636616,18.39,20.006,1.9716,1.12513,fear
2021-05-07,48,4232.6,3859,10.1722,1603.54,0.621229,16.69,19.762,1.9732,1.7241,neutral
2021-05-10,45,4188.43,3864.43,10.6577,1616.23,0.636377,19.66,19.5962,1.9689,1.04774,fear
2021-05-11,42,4152.1,3869.25,10.4505,1607.79,0.639839,21.84,19.566,1.9574,0.524153,fear
2021-05-12,27,4063.04,3873.39,9.95468,1560.74,0.685983,27.59,19.6358,1.9617,-1.55867,fear
2021-05-13,34,4112.5,3877.71,9.36416,1531.64,0.704332,23.13,19.565,1.9573,-1.34894,fear
2021-05-14,36,4173.85,3882.8,8.80904,1541.91,0.714163,18.81,19.3698,1.9631,0.336585,fear
2021-05-17,36,4163.29,3887.43,8.70984,1561.6,0.70351,19.72,19.271,1.9685,1.22241,fear
2021-05-18,34,4127.83,3891.43,8.76659,1560.14,0.677415,21.34,19.1884,1.9718,-0.519013,fear
2021-05-19,32,4115.68,3895.48,8.55294,1527.64,0.663489,22.18,19.1514,1.9669,0.472497,fear
2021-05-20,32,4159.12,3900.21,8.30348,1506.97,0.632904,20.67,19.1136,1.9705,-0.0592779,fear
2021-05-21,29,4155.86,3904.81,8.02623,1493.75,0.623444,20.15,19.0784,1.9804,-0.479495,fear
2021-05-24,30,4197.05,3909.92,7.72519,1495.89,0.623092,18.4,19.0326,1.9814,0.0601731,fear
2021-05-25,27,4188.13,3914.81,7.5008,1474.61,0.632068,18.84,19.0088,1.9829,-0.354908,fear
2021-05-26,28,4195.99,3919.29,7.24026,1480.64,0.577502,17.36,18.9602,1.9914,-0.864631,fear
2021-05-27,30,4200.88,3923.86,6.93733,1498.47,0.557215,16.74,18.9104,1.986,0.101848,fear
2021-05-28,32,4204.11,3928.39,6.88383,1509.59,0.541882,16.76,18.814,1.9781,0.191331,fear
2021-06-01,35,4202.04,3933.03,6.98874,1543.59,0.523597,17.9,18.753,1.8561,0.945267,fear
2021-06-02,42,4208.12,3937.39,7.1385,1586.12,0.489692,17.48,18.725,1.9949,1.10728,fear
2021-06-03,41,4192.85,3941.59,7.06693,1611.19,0.490558,18.04,18.6798,1.9943,0.206679,fear
2021-06-04,42,4229.89,3946.09,6.92506,1635.69,0.498085,16.42,18.5842,1.9879,-0.124203,fear
2021-06-07,44,4226.52,3950.31,6.6338,1653.61,0.484806,16.42,18.5164,1.9996,0.650029,fear
2021-06-08,46,4227.26,3954.59,6.38713,1671.1,0.472305,17.07,18.4806,1.9966,1.10684,neutral
2021-06-09,49,4219.55,3958.73,6.81007,1672.86,0.459377,17.89,18.4236,2.0003,2.3607,neutral
2021-06-10,49,4239.18,3963.26,7.42689,1668.3,0.470125,16.1,18.3534,2.0033,1.31925,neutral
2021-06-11,51,4247.44,3967.9,7.96414,1673.62,0.464034,15.65,18.2784,2.0115,0.292113,neutral
2021-06-14,54,4255.15,3972.63,8.23743,1658.4,0.468548,16.39,18.2596,2.0084,0.998081,neutral
2021-06-15,53,4246.59,3977.42,8.39629,1639.82,0.485404,17.02,18.2418,1.9999,1.66576,neutral
2021-06-16,45,4223.7,3981.66,8.37352,1604.15,0.526583,18.15,18.2424,2.0005,1.76756,fear
2021-06-17,42,4221.86,3985.82,8.52253,1545.36,0.527511,17.75,18.2542,1.9962,0.720064,fear
2021-06-18,32,4166.45,3989.37,8.48648,1455.61,0.561535,20.7,18.3292,2.0163,-1.11891,fear
2021-06-21,32,4224.79,3993.5,8.36529,1412.74,0.571086,17.89,18.3532,2.0364,-0.296727,fear
2021-06-22,33,4246.44,3997.91,8.31257,1373.51,0.579848,16.66,18.3482,2.0146,0.585455,fear
2021-06-23,33,4241.84,4002.34,8.29426,1342.11,0.558049,16.32,18.3416,2.0154,0.427489,fear
2021-06-24,37,4266.49,4006.96,8.38644,1338.87,0.545346,15.97,18.3212,2.0086,0.801123,fear
2021-06-25,42,4280.7,4011.58,8.40499,1338.7,0.516503,15.62,18.3022,2.0071,1.18202,fear
2021-06-28,41,4290.61,4016.02,8.21075,1315.92,0.504125,15.76,18.2924,1.9956,1.07477,fear
2021-06-29,40,4291.8,4020.54,7.8432,1280.88,0.488387,16.02,18.267,2.0052,1.01288,fear
2021-06-30,38,4297.5,4025.06,7.45571,1262.27,0.495,15.83,18.21,2.0047,1.07932,fear
2021-07-01,39,4319.94,4029.57,7.36482,1261.36,0.497661,15.48,18.1696,1.8441,1.42372,fear
2021-07-02,39,4352.34,4034.79,7.22456,1257.15,0.511646,15.07,18.0968,1.9892,1.84134,fear
2021-07-06,33,4343.54,4039.72,6.92486,1221.91,0.53808,16.44,18.079,1.9933,1.33386,fear
2021-07-07,33,4358.13,4044.6,6.52716,1178.15,0.552901,16.2,18.0502,2.0027,1.94014,fear
2021-07-08,27,4320.82,4048.74,6.01052,1106.44,0.585895,19,18.079,2.0042,1.01448,fear
2021-07-09,31,4369.55,4053.09,5.59762,1084.53,0.601453,16.18,18.057,2.0121,2.29102,fear
2021-07-12,32,4384.63,4057.77,5.40909,1068.17,0.591825,16.17,18.0282,1.9967,2.16233,fear
2021-07-13,31,4369.21,4062.32,5.30212,1027.14,0.585599,17.12,17.9984,1.9936,2.33116,fear
2021-07-14,30,4374.3,4066.83,5.07374,981.105,0.59484,16.33,17.9588,1.9869,1.90981,fear
2021-07-15,27,4360.03,4071.35,4.8591,929.164,0.602828,17.01,17.9094,2.0035,1.52328,fear
2021-07-16,27,4327.16,4075.82,4.73705,853.534,0.638427,18.45,17.8954,2.0152,2.73001,fear
2021-07-19,9,4258.49,4079.5,4.51362,748.781,0.691184,22.5,17.9776,2.0136,-1.44061,extreme fear
2021-07-20,20,4323.06,4083.27,4.4287,699.82,0.692704,19.73,18.0384,2.0517,-0.144515,extreme fear
2021-07-21,24,4358.69,4087.31,4.3892,693.393,0.682318,17.91,18.0034,2.0359,1.12916,extreme fear
2021-07-22,24,4367.48,4091.52,4.24142,663.126,0.662758,17.69,17.9204,2.0162,0.506822,extreme fear
2021-07-23,28,4411.79,4095.97,4.08135,634.204,0.635451,17.2,17.7126,2.0228,1.08093,fear
2021-07-26,31,4422.3,4100.55,3.80249,618.824,0.590712,17.58,17.6016,2.0175,1.52534,fear
2021-07-27,27,4401.46,4105.76,3.64099,595.915,0.617123,19.36,17.6126,2.0135,0.628706,fear
2021-07-28,27,4400.64,4110.67,3.52215,598.665,0.606243,18.31,17.5844,2.0278,0.554571,fear
2021-07-29,29,4419.15,4116.3,3.49023,621.975,0.595127,17.7,17.5116,2.0311,0.602508,fear
2021-07-30,26,4395.26,4121.28,3.41642,621.469,0.611946,18.24,17.4328,2.023,-0.600659,fear
2021-08-02,25,4387.16,4125.76,3.33769,613.15,0.609726,19.46,17.4086,2.0269,-0.392263,fear
2021-08-03,30,4423.15,4130.51,3.35912,623.897,0.587888,18.04,17.3664,2.0158,0.269688,fear
2021-08-04,29,4402.66,4134.75,3.26969,603.953,0.592976,17.97,17.3578,2.0214,0.888585,fear
2021-08-05,30,4429.1,4139.09,3.34296,609.86,0.591594,17.28,17.3266,2.0265,0.301246,fear
2021-08-06,32,4436.52,4143.26,3.40428,628.86,0.572558,16.15,17.3024,2.016,0.643263,fear
2021-08-09,32,4432.35,4147.43,3.22142,637.921,0.568527,16.72,17.302,1.9969,0.832084,fear
2021-08-10,35,4436.75,4151.64,3.12577,660.854,0.551308,16.79,17.3026,1.9939,1.43739,fear
2021-08-11,38,4447.7,4155.89,3.22197,701.321,0.554626,16.06,17.2658,1.9918,2.33463,fear
2021-08-12,43,4460.83,4160.1,3.34969,725.833,0.56067,15.59,17.228,1.996,3.43775,fear
2021-08-13,47,4468,4164.39,3.4473,739.611,0.557489,15.45,17.1762,1.9956,5.54243,neutral
2021-08-16,45,4479.71,4168.77,3.65109,730.225,0.56857,16.12,17.1702,2.0096,3.96068,fear
2021-08-17,32,4448.08,4173.05,3.6215,697.946,0.59817,17.91,17.2,2.0131,1.90029,fear
2021-08-18,18,4400.27,4176.99,3.43067,644.4,0.614558,21.57,17.29,2.0105,0.860561,extreme fear
2021-08-19,15,4405.8,4181.23,3.20153,569.727,0.651903,21.67,17.3656,2.0084,-0.35151,extreme fear
2021-08-20,24,4441.67,4185.71,2.95174,535.638,0.673303,18.56,17.4148,2.0175,0.202126,extreme fear
2021-08-23,30,4479.53,4190.14,2.92736,535.154,0.663325,17.15,17.4448,2.0149,1.94363,fear
2021-08-24,34,4486.23,4195.4,2.99889,564.596,0.620428,17.22,17.4614,2.0092,2.53277,fear
2021-08-25,36,4496.19,4200.88,3.05068,604.834,0.59964,16.79,17.4568,1.9959,2.3795,fear
2021-08-26,37,4470,4205.42,2.89246,609.133,0.573664,18.84,17.4706,1.9841,2.57255,fear
2021-08-27,47,4509.37,4210.54,2.76576,650.638,0.549452,16.39,17.4434,1.9853,3.72295,neutral
2021-08-30,48,4528.79,4216.21,2.72628,676.536,0.537824,16.19,17.3532,1.986,3.19206,neutral
2021-08-31,47,4522.68,4222.24,2.70449,709.268,0.557153,16.48,17.325,1.9839,3.73254,neutral
2021-09-01,43,4524.09,4227.7,2.75788,742.528,0.556858,16.11,17.314,1.8059,2.80533,fear
2021-09-02,44,4536.95,4233.42,2.91908,788.692,0.530958,16.41,17.3158,1.953,2.22776,fear
2021-09-03,44,4535.43,4238.7,3.00683,815.574,0.531362,16.41,17.3246,1.9532,2.27947,fear
2021-09-07,42,4520.03,4243.67,3.02847,826.131,0.531205,18.14,17.375,1.9447,2.03457,fear
2021-09-08,39,4514.07,4248.27,2.96568,815.799,0.537231,17.96,17.419,1.938,1.49675,fear
2021-09-09,34,4493.28,4252.67,2.86528,809.297,0.543086,18.8,17.4746,1.944,0.421748,fear
2021-09-10,21,4458.58,4256.59,2.78587,779.607,0.578775,20.95,17.577,1.9553,0.28902,extreme fear
2021-09-13,28,4468.73,4260.64,2.67207,774.668,0.586081,19.37,17.6548,1.9466,0.366033,fear
