# OFFICIAL S&P breadth via Barchart free EOD: pct_above_ma20=$S5TW, pct_above_ma50=$S5FI, pct_above_ma200=$S5TH. No survivorship bias (true index constituents). Accumulating cache: old dates kept if the free window ever shrinks. Read with comment='#'.
date,pct_above_ma20,pct_above_ma50,pct_above_ma200
2019-09-09,78.01,60,67.52
2019-09-10,75.04,63.36,71.08
2019-09-11,77.62,66.93,73.66
2019-09-12,78.41,68.11,73.26
2019-09-13,75.64,68.71,75.04
2019-09-16,76.43,69.3,74.45
2019-09-17,82.37,72.47,72.87
2019-09-18,80.79,73.26,71.88
2019-09-19,79.56,72.02,71.42
2019-09-20,73.21,69.44,70.43
2019-09-23,70.63,70.03,69.84
2019-09-24,57.14,63.69,68.25
2019-09-25,61.9,67.65,69.04
2019-09-26,56.34,66.86,67.46
2019-09-27,48.21,61.9,67.26
2019-09-30,52.38,66.07,67.26
2019-10-01,27.57,48.21,64.48
2019-10-02,11.7,32.53,56.54
2019-10-03,16.83,38.01,58.81
2019-10-04,32.67,50.29,62.37
2019-10-07,26.93,47.32,59.8
2019-10-08,15.64,31.88,53.06
2019-10-09,23.76,39.2,55.84
2019-10-10,30.29,46.93,58.01
2019-10-11,50.49,60.39,62.57
2019-10-14,47.12,57.22,62.17
2019-10-15,64.15,62.57,65.94
2019-10-16,61.98,60.79,64.55
2019-10-17,67.52,64.35,64.75
2019-10-18,64.48,61.9,66.66
2019-10-21,73.21,66.26,68.84
2019-10-22,68.65,64.28,69.24
2019-10-23,72.22,66.46,69.24
2019-10-24,73.41,66.86,69.24
2019-10-25,72.67,66.53,69.3
2019-10-28,71.68,64.75,70.29
2019-10-29,72.07,66.73,70.09
2019-10-30,74.45,69.3,70.09
2019-10-31,66.73,65.34,67.72
2019-11-01,74.85,69.5,71.48
2019-11-04,73.66,69.7,73.86
2019-11-05,69.18,67.59,72.36
2019-11-06,66.99,67.79,73.35
2019-11-07,67.59,65.6,72.56
2019-11-08,66.6,66.2,72.16
2019-11-11,64.81,65.4,71.57
2019-11-12,64.81,64.81,70.17
2019-11-13,64.41,65.6,71.37
2019-11-14,65.8,67.59,71.96
2019-11-15,70.57,71.17,74.35
2019-11-18,68.78,69.78,72.96
2019-11-19,66,68.19,72.76
2019-11-20,59.64,67.99,70.77
2019-11-21,54.07,64.41,69.38
2019-11-22,56.37,66.13,72.31
2019-11-25,67.13,69.72,74.5
2019-11-26,71.11,70.91,73.3
2019-11-27,75.89,74.5,75.69
2019-11-29,67.72,71.51,73.5
2019-12-02,50,65.01,71.34
2019-12-03,38.53,59.28,67.19
2019-12-04,50.39,65.41,71.14
2019-12-05,53.95,65.81,72.13
2019-12-06,65.94,70.69,75.64
2019-12-09,59.72,68.45,73.61
2019-12-10,56.46,67.59,72.96
2019-12-11,59.76,68.52,73.3
2019-12-12,67.92,72.31,74.3
2019-12-13,66.33,70.91,74.5
2019-12-16,73.86,72.47,77.62
2019-12-17,73.86,74.45,76.63
2019-12-18,71.08,74.45,77.22
2019-12-19,76.43,76.23,77.82
2019-12-20,79.4,80.59,79
2019-12-23,77.82,79,80.79
2019-12-24,80.19,78.41,80.79
2019-12-26,80.59,79.6,80.99
2019-12-27,78.61,79.2,80.79
2019-12-30,73.06,77.42,78.81
2019-12-31,79.4,78.21,80.19
2020-01-02,74.45,76.83,80.99
2020-01-03,64.35,72.67,80.79
2020-01-06,62.77,71.68,80.19
2020-01-07,56.23,69.7,78.01
2020-01-08,59.2,71.08,79.2
2020-01-09,64.55,73.46,78.61
2020-01-10,59.6,71.88,78.21
2020-01-13,67.12,75.24,80.39
2020-01-14,68.71,74.25,80.19
2020-01-15,68.91,74.45,81.18
2020-01-16,78.81,80.99,84.35
2020-01-17,78.21,82.17,84.15
2020-01-21,68.11,78.21,81.98
2020-01-22,66.13,75.24,80.99
2020-01-23,66.73,74.65,80.99
2020-01-24,53.66,66.73,77.82
2020-01-27,41.66,55.15,72.02
2020-01-28,48.71,59.8,73.06
2020-01-29,44.75,56.03,72.47
2020-01-30,47.92,57.42,72.87
2020-01-31,29.3,45.34,68.11
2020-02-03,36.83,48.11,68.91
2020-02-04,49.7,58.41,71.28
2020-02-05,65.34,67.72,76.83
2020-02-06,62.97,65.94,75.24
2020-02-07,53.66,61.98,72.87
2020-02-10,58.61,62.37,74.05
2020-02-11,63.16,65.74,75.84
2020-02-12,71.28,69.3,78.01
2020-02-13,68.11,66.93,77.42
2020-02-14,66.73,65.74,76.83
2020-02-18,62.97,60.39,73.46
2020-02-19,67.52,62.97,75.04
2020-02-20,66.53,62.77,76.03
2020-02-21,57.22,55.84,73.66
2020-02-24,23.56,37.82,61.18
2020-02-25,7.12,23.16,50.29
2020-02-26,7.92,20.19,46.73
2020-02-27,1.58,6.13,32.47
2020-02-28,0.59,2.97,23.96
2020-03-02,5.54,13.46,41.18
2020-03-03,2.97,9.1,33.66
2020-03-04,20.59,24.75,45.14
2020-03-05,11.08,17.42,36.63
2020-03-06,8.31,13.26,32.67
2020-03-09,2.97,4.55,15.24
2020-03-10,5.74,7.12,24.75
2020-03-11,2.17,2.97,12.07
2020-03-12,0.19,0.79,4.95
2020-03-13,2.57,3.56,11.48
2020-03-16,0.99,1.78,3.56
2020-03-17,5.54,4.55,10.29
2020-03-18,4.15,3.96,6.73
2020-03-19,2.97,1.98,4.95
2020-03-20,1.18,1.18,2.97
2020-03-23,0.79,1.18,2.97
2020-03-24,5.54,1.58,4.55
2020-03-25,3.96,1.18,3.76
2020-03-26,25.14,2.97,8.31
2020-03-27,12.67,1.58,5.94
2020-03-30,39.4,4.95,9.9
2020-03-31,28.91,4.15,8.71
2020-04-01,16.03,2.77,6.33
2020-04-02,33.66,5.14,7.92
2020-04-03,33.13,4.76,8.13
2020-04-06,71.93,11.85,13.04
2020-04-07,86.16,10.67,12.25
2020-04-08,96.83,16.23,15.64
2020-04-09,98.21,22.57,18.01
2020-04-13,98.21,16.23,15.64
2020-04-14,99,30.49,21.58
2020-04-15,91.88,23.56,18.01
2020-04-16,82.17,27.12,21.18
2020-04-17,96.83,39.2,24.55
2020-04-20,89.9,31.08,21.38
2020-04-21,66.33,21.58,17.02
2020-04-22,74.45,29.7,19.4
2020-04-23,71.68,30.49,19.2
2020-04-24,79.6,40.19,21.78
2020-04-27,91.68,51.48,23.96
2020-04-28,92.67,59.2,23.76
2020-04-29,90.69,76.63,28.31
2020-04-30,82.77,66.13,24.15
2020-05-01,61.38,52.87,20.19
2020-05-04,54.05,54.65,20.99
2020-05-05,57.02,58.01,23.76
2020-05-06,45.94,52.87,23.76
2020-05-07,56.43,63.76,24.75
2020-05-08,74.45,74.65,27.32
2020-05-11,64.55,69.1,28.91
2020-05-12,43.05,59.72,25
2020-05-13,27.77,51.98,23.8
2020-05-14,36.9,57.34,25
2020-05-15,37.5,59.12,25.19
2020-05-18,74.45,81.78,31.28
2020-05-19,59.6,74.85,29.3
2020-05-20,71.88,81.58,33.26
2020-05-21,64.55,81.58,29.5
2020-05-22,64.15,82.37,31.28
2020-05-26,81.78,90.49,34.85
2020-05-27,89.3,93.46,41.58
2020-05-28,92.67,95.64,41.98
2020-05-29,92.47,94.85,41.98
2020-06-01,94.65,96.43,41.78
2020-06-02,95.64,97.42,43.96
2020-06-03,94.65,97.22,48.91
2020-06-04,91.28,95.84,48.11
2020-06-05,92.27,96.23,55.44
2020-06-08,94.45,97.22,61.98
2020-06-09,92.87,96.63,54.25
2020-06-10,92.67,95.64,48.91
2020-06-11,32.07,78.21,33.46
2020-06-12,44.35,80.79,36.43
2020-06-15,52.27,81.98,38.81
2020-06-16,70.29,89.3,42.17
2020-06-17,55.24,86.53,41.78
2020-06-18,51.08,84.55,41.38
2020-06-19,36.03,76.03,40
2020-06-22,35.64,77.82,40.39
2020-06-23,34.65,76.43,41.18
2020-06-24,13.26,56.23,34.65
2020-06-25,19.4,62.37,36.03
2020-06-26,12.27,46.33,32.47
2020-06-29,17.02,60.79,36.43
2020-06-30,30.89,70.29,39.4
2020-07-01,31.08,66.33,39.8
2020-07-02,38.61,67.92,41.38
2020-07-06,55.24,73.66,43.36
2020-07-07,42.17,65.14,40.59
2020-07-08,47.72,62.57,40.39
2020-07-09,39,49.7,38.01
2020-07-10,49.5,61.78,40.39
2020-07-13,47.12,60,41.18
2020-07-14,64.55,67.92,44.55
2020-07-15,81.58,81.18,49.3
2020-07-16,79.8,78.01,49.9
2020-07-17,80.79,76.83,51.48
2020-07-20,76.23,71.88,49.9
2020-07-21,87.32,78.41,51.68
2020-07-22,88.71,79.4,54.65
2020-07-23,82.37,80.39,53.66
2020-07-24,76.03,72.27,52.27
2020-07-27,75.24,71.88,52.87
2020-07-28,67.32,65.74,51.88
2020-07-29,80.79,74.45,54.65
2020-07-30,65.34,67.92,53.86
2020-07-31,63.83,64.62,52.17
2020-08-03,64.82,64.82,52.17
2020-08-04,67.58,65.41,52.76
2020-08-05,73.71,69.36,54.94
2020-08-06,69.56,67.39,54.54
2020-08-07,76.67,73.91,57.31
2020-08-10,79.84,79.24,59.09
2020-08-11,73.71,78.45,59.28
2020-08-12,80.03,81.22,60.47
2020-08-13,76.08,78.06,59.48
2020-08-14,75.09,78.85,59.48
2020-08-17,75.69,76.87,58.69
2020-08-18,68.97,74.9,58.89
2020-08-19,67.39,74.9,58.89
2020-08-20,52.37,67.39,57.31
2020-08-21,49.6,64.82,57.11
2020-08-24,66.2,77.66,59.68
2020-08-25,65.21,75.49,59.88
2020-08-26,60.47,73.91,58.69
2020-08-27,66.4,78.45,61.06
2020-08-28,70.15,81.62,62.05
2020-08-31,59.68,75.09,61.26
2020-09-01,60.39,74.45,60.99
2020-09-02,78.61,82.57,64.15
2020-09-03,50.69,73.06,61.78
2020-09-04,47.52,70.89,61.78
2020-09-08,26.33,52.87,57.02
2020-09-09,39.6,61.38,59.8
2020-09-10,26.53,52.47,57.02
2020-09-11,33.66,53.26,57.42
2020-09-14,51.08,60.99,61.78
2020-09-15,52.47,61.78,61.98
2020-09-16,56.03,64.55,63.96
2020-09-17,51.68,59,62.77
2020-09-18,39.88,51.58,59.12
2020-09-21,13.46,33.26,54.05
2020-09-22,20.19,38.01,54.85
2020-09-23,8.11,24.75,50.89
2020-09-24,8.71,24.15,51.48
2020-09-25,20.99,33.26,55.64
2020-09-28,40.59,45.14,58.61
2020-09-29,35.24,40.59,56.83
2020-09-30,47.52,43.76,58.61
2020-10-01,49.1,49.5,59.2
2020-10-02,56.63,51.48,60.19
2020-10-05,75.64,62.17,64.35
2020-10-06,64.48,54.56,62.1
2020-10-07,78.72,65.4,66.99
2020-10-08,88.07,72.76,70.97
2020-10-09,87.87,73.75,72.16
2020-10-12,89.86,77.53,73.16
2020-10-13,82.1,71.37,70.57
2020-10-14,81.11,68.98,70.37
2020-10-15,82.1,68.98,70.77
2020-10-16,80.11,68.78,70.97
2020-10-19,65.34,58.41,66.93
2020-10-20,68.31,62.17,68.91
2020-10-21,59.6,60.19,68.51
2020-10-22,66.53,65.54,72.47
2020-10-23,66.93,67.12,72.47
2020-10-26,41.98,53.46,66.53
2020-10-27,29.9,45.34,63.36
2020-10-28,11.68,27.32,55.44
2020-10-29,16.23,33.66,58.01
2020-10-30,13.86,30.49,57.02
2020-11-02,32.87,44.15,64.35
2020-11-03,50.49,54.85,69.3
2020-11-04,47.12,56.43,69.3
2020-11-05,67.12,65.94,73.06
2020-11-06,61.98,63.56,70.49
2020-11-09,76.63,75.84,80.99
2020-11-10,78.41,78.41,83.56
2020-11-11,84.75,83.16,83.16
2020-11-12,79.4,78.21,80.19
2020-11-13,85.54,83.96,85.34
2020-11-16,87.52,86.13,88.11
2020-11-17,84.75,84.55,88.11
2020-11-18,79.4,80.99,86.13
2020-11-19,80.59,80.59,86.53
2020-11-20,78.21,78.81,86.13
2020-11-23,79,80,88.51
2020-11-24,82.97,80,90.09
2020-11-25,81.78,80.19,90.09
2020-11-27,81.38,81.78,89.9
2020-11-30,76.43,82.37,89.5
2020-12-01,79.4,84.15,91.48
2020-12-02,73.86,81.98,91.88
2020-12-03,70.49,80.19,91.68
2020-12-04,75.24,82.17,91.08
2020-12-07,70.49,80.99,90.89
2020-12-08,73.26,80.79,91.68
2020-12-09,70.09,78.81,91.28
2020-12-10,61.78,75.64,90.69
2020-12-11,54.85,75.24,90.89
2020-12-14,44.75,74.65,90.49
2020-12-15,64.55,80.39,91.48
2020-12-16,59.2,80.59,90.49
2020-12-17,66.53,84.15,91.28
2020-12-18,60.19,81.58,89.9
2020-12-21,52.56,78.26,88.73
2020-12-22,45.05,78.06,87.74
2020-12-23,52.47,77.02,88.11
2020-12-24,55.04,80.79,89.3
2020-12-28,59.6,80.99,89.7
2020-12-29,50.29,78.61,89.3
2020-12-30,57.02,81.38,89.5
2020-12-31,69.3,84.35,90.89
2021-01-04,42.77,72.87,88.71
2021-01-05,53.46,76.23,88.71
2021-01-06,72.87,80.79,90.49
2021-01-07,74.65,82.57,89.5
2021-01-08,76.19,82.93,90.07
2021-01-11,71.48,78.41,89.9
2021-01-12,69.7,77.02,89.3
2021-01-13,70.69,78.01,89.7
2021-01-14,67.92,74.65,89.1
2021-01-15,66.13,73.26,89.5
2021-01-19,66.13,72.27,89.7
2021-01-20,74.8,77.18,89.68
2021-01-21,66.66,74.8,89.08
2021-01-22,58.92,70.43,88.88
2021-01-25,59.2,70.09,90.09
2021-01-26,48.11,66.33,90.49
2021-01-27,28.71,45.34,86.73
2021-01-28,34.65,55.24,86.93
2021-01-29,21.58,40.39,83.76
2021-02-01,30.49,49.5,86.33
2021-02-02,39.6,58.61,88.11
2021-02-03,39.2,58.61,87.52
2021-02-04,57.22,67.32,88.91
2021-02-05,63.96,71.08,88.11
2021-02-08,73.66,73.26,88.31
2021-02-09,71.88,72.07,88.91
2021-02-10,74.65,73.26,89.1
2021-02-11,70.49,71.28,87.92
2021-02-12,72.67,71.68,87.12
2021-02-16,68.11,69.3,86.33
2021-02-17,66.33,67.52,86.93
2021-02-18,66.73,68.51,87.32
2021-02-19,65.74,65.94,86.13
2021-02-22,61.58,63.36,84.95
2021-02-23,59.2,64.15,83.76
2021-02-24,65.74,67.32,84.35
2021-02-25,54.65,59.8,81.78
2021-02-26,47.72,55.04,79
2021-03-01,61.38,64.15,82.97
2021-03-02,58.81,63.16,81.78
2021-03-03,51.88,56.43,79.4
2021-03-04,40.99,49.5,77.02
2021-03-05,60.59,61.78,81.38
2021-03-08,64.75,64.55,80.19
2021-03-09,66.93,67.12,83.56
2021-03-10,73.26,71.88,83.76
2021-03-11,77.02,72.47,84.75
2021-03-12,78.21,74.25,85.54
2021-03-15,84.15,78.61,86.73
2021-03-16,79.6,79.2,88.11
2021-03-17,81.58,78.21,87.32
2021-03-18,69.9,74.05,86.13
2021-03-19,65.34,73.86,86.13
2021-03-22,68.11,77.62,87.92
2021-03-23,50.29,70.69,88.11
2021-03-24,48.51,69.7,87.12
2021-03-25,61.38,75.44,87.92
2021-03-26,77.82,82.37,91.88
2021-03-29,68.37,81.02,93.87
2021-03-30,73.12,79.44,91.3
2021-03-31,70.15,81.62,92.88
2021-04-01,78.65,85.77,93.47
2021-04-05,82.57,88.91,94.85
2021-04-06,83.16,89.1,95.24
2021-04-07,79.2,87.52,94.25
2021-04-08,78.21,90.09,93.86
2021-04-09,81.78,89.7,94.05
2021-04-12,83.36,90.09,94.45
2021-04-13,80,90.49,95.24
2021-04-14,82.77,90.89,95.04
2021-04-15,84.55,92.07,96.23
2021-04-16,86.9,91.66,96.62
2021-04-19,82.34,88.09,96.23
2021-04-20,69.04,79.16,96.82
2021-04-21,81.94,86.9,96.82
2021-04-22,69.64,82.93,96.23
2021-04-23,75.99,87.1,95.83
2021-04-26,78.37,88.29,95.43
2021-04-27,75.79,88.09,95.23
2021-04-28,72.61,87.69,94.64
2021-04-29,77.02,87.52,94.25
2021-04-30,66.73,83.96,94.05
2021-05-03,73.26,84.95,93.66
2021-05-04,66.53,79.4,93.26
2021-05-05,63.16,79.4,93.26
2021-05-06,68.11,80,92.47
2021-05-07,74.65,83.56,92.27
2021-05-10,68.91,77.82,91.48
2021-05-11,59.8,75.84,92.07
2021-05-12,37.02,64.55,88.91
2021-05-13,51.08,70.49,89.3
2021-05-14,60.99,76.23,91.68
2021-05-17,57.9,75.09,90.31
2021-05-18,49.7,68.91,89.1
2021-05-19,39.8,65.74,89.1
2021-05-20,49.9,69.9,91.88
2021-05-21,50.89,68.51,91.08
2021-05-24,62.37,72.67,91.28
2021-05-25,49.9,71.08,91.48
2021-05-26,53.86,73.06,91.08
2021-05-27,62.77,74.05,91.08
2021-05-28,62.57,75.44,91.88
2021-06-01,63.96,72.27,90.89
2021-06-02,62.37,71.28,90.49
2021-06-03,60,69.9,89.3
2021-06-04,64.15,71.68,90.69
2021-06-07,59.4,67.92,89.9
2021-06-08,62.57,66.13,90.09
2021-06-09,54.65,62.37,89.5
2021-06-10,57.62,63.16,90.49
2021-06-11,60.19,65.14,90.89
2021-06-14,54.05,61.58,91.48
2021-06-15,55.24,62.37,90.89
2021-06-16,41.18,54.85,89.3
2021-06-17,36.03,44.35,89.7
2021-06-18,20.99,30.89,85.94
2021-06-21,35.24,44.35,88.11
2021-06-22,35.04,44.55,88.31
2021-06-23,33.06,41.78,87.32
2021-06-24,40.79,46.13,88.31
2021-06-25,49.1,54.05,90.09
2021-06-28,42.97,48.11,90.09
2021-06-29,43.16,45.54,89.1
2021-06-30,45.94,47.92,89.5
2021-07-01,56.23,53.86,90.49
2021-07-02,58.01,53.86,91.28
2021-07-06,47.92,47.72,89.3
2021-07-07,53.86,49.3,90.29
2021-07-08,43.36,43.36,87.52
2021-07-09,62.57,55.24,90.49
2021-07-12,67.32,55.64,90.09
2021-07-13,55.84,48.71,89.1
2021-07-14,57.82,48.71,88.51
2021-07-15,54.85,49.5,88.31
2021-07-16,47.52,46.33,86.13
2021-07-19,28.11,35.84,78.81
2021-07-20,44.75,45.74,84.35
2021-07-21,55.64,50.69,86.33
2021-07-22,48.51,46.73,84.15
2021-07-23,60.79,53.66,86.33
2021-07-26,63.36,53.66,87.12
2021-07-27,60,55.24,88.51
2021-07-28,59.4,53.26,88.51
2021-07-29,70.09,58.21,88.71
2021-07-30,63.36,54.85,86.73
2021-08-02,60.19,53.86,85.34
2021-08-03,67.46,59.92,86.3
2021-08-04,54.76,52.57,81.54
2021-08-05,65.67,56.34,82.34
2021-08-06,70.43,62.1,83.33
2021-08-09,63.63,60.67,82.6
2021-08-10,67.98,62.64,83.99
2021-08-11,72.72,66.99,85.37
2021-08-12,69.96,67.19,84.38
2021-08-13,70.15,67.39,84.18
2021-08-16,69.7,68.11,83.76
2021-08-17,60.59,62.77,81.18
2021-08-18,44.55,56.03,78.01
2021-08-19,42.57,55.44,74.45
2021-08-20,49.7,59.2,75.64
2021-08-23,54.85,62.17,79.4
2021-08-24,62.77,65.14,80.99
2021-08-25,65.74,68.31,81.98
2021-08-26,54.25,62.97,78.81
2021-08-27,69.1,70.09,81.78
2021-08-30,66.26,68.05,79.36
2021-08-31,66.66,67.46,79.96
2021-09-01,61.98,65.54,78.81
2021-09-02,71.48,68.71,80.39
2021-09-03,63.16,64.55,78.61
2021-09-07,47.52,58.21,75.84
2021-09-08,48.51,58.21,73.66
2021-09-09,44.95,55.64,73.66
2021-09-10,34.45,49.1,71.88
2021-09-13,38.81,53.46,74.65
2021-09-14,31.08,45.14,71.68
2021-09-15,41.78,52.47,74.25
2021-09-16,39.8,50.09,72.07
2021-09-17,27.92,42.57,68.91
2021-09-20,12.47,30.69,64.75
2021-09-21,12.47,29.5,62.57
2021-09-22,23.76,36.03,66.13
2021-09-23,40,49.5,71.88
2021-09-24,40.79,48.71,72.47
2021-09-27,40.59,47.12,71.88
2021-09-28,29.3,32.07,66.93
2021-09-29,32.87,33.26,68.11
2021-09-30,21.78,23.96,60.79
2021-10-01,32.07,31.28,65.14
2021-10-04,30.35,28.17,63.69
2021-10-05,36.5,32.53,65.27
2021-10-06,41.26,34.32,66.66
2021-10-07,52.18,40.87,66.86
2021-10-08,47.81,39.88,64.48
2021-10-11,42.57,36.43,62.77
2021-10-12,42.37,37.02,62.57
2021-10-13,44.95,36.83,63.36
2021-10-14,68.91,49.1,70.69
2021-10-15,73.06,52.67,70.69
2021-10-18,71.48,52.27,69.9
2021-10-19,77.82,56.83,72.27
2021-10-20,83.56,63.76,74.65
2021-10-21,82.97,61.98,74.25
2021-10-22,81.78,64.15,74.65
2021-10-25,80,64.15,73.86
2021-10-26,80.19,64.15,73.26
2021-10-27,65.14,56.63,69.5
2021-10-28,71.48,63.16,72.07
2021-10-29,65.54,60,70.29
2021-11-01,72.47,65.34,71.88
2021-11-02,70.49,67.92,70.69
2021-11-03,73.86,70.29,73.86
2021-11-04,67.72,67.52,71.28
2021-11-05,72.67,73.46,75.04
2021-11-08,71.93,73.32,73.51
2021-11-09,67.98,73.12,74.3
2021-11-10,66,73.71,74.5
2021-11-11,64.22,73.32,73.32
2021-11-12,65.41,73.71,73.71
2021-11-15,66.13,75.44,74.25
2021-11-16,63.56,74.45,72.47
2021-11-17,57.62,68.91,71.48
2021-11-18,52.27,65.54,69.9
2021-11-19,45.14,61.38,68.51
2021-11-22,47.23,63.63,70.55
2021-11-23,54.94,66.79,71.93
2021-11-24,51.97,67.19,70.94
2021-11-26,20.15,50.98,63.83
2021-11-29,34.38,54.94,65.21
2021-11-30,12.05,35.77,55.73
2021-12-01,9.09,28.85,51.97
2021-12-02,21.73,42.09,59.28
2021-12-03,23.51,40.31,57.5
2021-12-06,36.43,49.5,64.55
2021-12-07,58.41,61.18,68.51
2021-12-08,62.37,61.98,68.71
2021-12-09,54.05,55.84,67.72
2021-12-10,61.58,59.4,67.12
2021-12-13,52.07,54.65,66.53
2021-12-14,45.14,49.5,65.34
2021-12-15,58.13,53.76,66.66
2021-12-16,58.92,53.57,67.46
2021-12-17,44.84,48.21,62.5
2021-12-20,32.47,38.21,58.01
2021-12-21,54.85,51.28,64.35
2021-12-22,65.34,55.24,65.34
2021-12-23,75.64,60.19,67.72
2021-12-27,89.9,66.73,70.89
2021-12-28,91.08,69.3,71.48
2021-12-29,89.3,70.09,71.68
2021-12-30,88.71,67.92,71.28
2021-12-31,88.11,67.52,71.88
2022-01-03,79.2,70.69,73.46
2022-01-04,79,77.62,74.65
2022-01-05,63.56,65.94,71.08
2022-01-06,64.55,67.12,70.09
2022-01-07,58.21,63.36,69.9
2022-01-10,51.68,59,68.91
2022-01-11,57.62,64.75,70.89
2022-01-12,56.83,64.95,71.88
2022-01-13,53.86,60.79,69.9
2022-01-14,49.9,56.83,65.94
2022-01-18,37.02,49.7,60.19
2022-01-19,30.89,44.15,57.02
2022-01-20,22.57,38.21,53.26
2022-01-21,14.45,31.88,49.7
2022-01-24,12.87,32.47,51.28
2022-01-25,12.07,31.68,46.53
2022-01-26,10.29,29.7,42.17
2022-01-27,11.28,27.72,39.2
2022-01-28,20.39,35.44,45.94
2022-01-31,27.92,39,50.69
2022-02-01,36.03,42.17,52.87
2022-02-02,50.49,47.52,56.63
2022-02-03,39.6,41.98,50.49
2022-02-04,41.78,40.59,48.31
2022-02-07,45.54,41.38,48.51
2022-02-08,54.25,44.55,52.87
2022-02-09,70.89,50.89,58.01
2022-02-10,52.67,42.17,50.69
2022-02-11,42.37,39,45.34
2022-02-14,39.6,34.45,42.57
2022-02-15,52.87,40.39,48.11
2022-02-16,53.96,41.86,49.2
2022-02-17,38.76,35.78,43.73
2022-02-18,34.79,33.39,43.14
2022-02-22,26.93,30.49,40
2022-02-23,17.02,25.54,34.85
2022-02-24,19.2,24.15,35.64
2022-02-25,44.15,40.19,45.94
2022-02-28,36.23,33.46,44.35
2022-03-01,25.79,24.4,37.5
2022-03-02,42.85,35.31,44.44
2022-03-03,46.42,33.92,44.64
2022-03-04,43.45,33.92,43.65
2022-03-07,33.13,28.57,34.32
2022-03-08,24.75,23.56,32.27
2022-03-09,37.42,27.32,37.62
2022-03-10,35.24,28.11,37.42
2022-03-11,31.08,25.14,35.04
2022-03-14,30.89,25.34,36.43
2022-03-15,40.59,31.08,39.2
2022-03-16,66.33,40.59,42.97
2022-03-17,77.82,49.3,45.54
2022-03-18,82.77,55.84,49.1
2022-03-21,81.38,52.47,47.52
2022-03-22,88.31,56.63,49.5
2022-03-23,70.89,47.32,45.54
2022-03-24,81.38,56.43,49.3
2022-03-25,85.34,61.18,50.69
2022-03-28,86.73,63.16,52.07
2022-03-29,93.66,74.05,59.2
2022-03-30,88.91,68.11,56.03
2022-03-31,76.03,61.98,51.28
2022-04-01,74.65,61.98,51.28
2022-04-04,75.84,63.96,52.07
2022-04-05,61.78,58.61,48.31
2022-04-06,53.76,54.36,47.61
2022-04-07,53.17,55.55,48.01
2022-04-08,54.76,55.15,48.01
2022-04-11,46.83,50.79,46.83
2022-04-12,41.86,49.8,46.23
2022-04-13,48.61,54.36,47.61
2022-04-14,44.04,51.98,47.02
2022-04-18,40.47,50.39,46.62
2022-04-19,53.06,59.6,49.1
2022-04-20,63.96,63.56,51.08
2022-04-21,51.48,57.82,48.11
2022-04-22,24.95,42.37,43.76
2022-04-25,24.35,42.17,44.55
2022-04-26,14.45,32.47,41.78
2022-04-27,16.83,34.25,41.38
2022-04-28,29.1,41.38,43.96
2022-04-29,11.88,26.93,34.25
2022-05-02,13.86,24.35,33.46
2022-05-03,20.79,28.31,36.03
2022-05-04,44.75,47.12,41.18
2022-05-05,23.16,30.09,36.03
2022-05-06,20.19,27.72,34.85
2022-05-09,10.69,20.59,30.69
2022-05-10,10.11,17.46,28.96
2022-05-11,7.73,14.88,28.17
2022-05-12,11.08,16.43,27.92
2022-05-13,19.2,21.38,31.28
2022-05-16,21.98,21.98,31.48
2022-05-17,39,31.28,35.04
2022-05-18,16.43,16.43,27.12
2022-05-19,17.42,14.05,25.34
2022-05-20,21.58,14.05,24.35
2022-05-23,33.46,18.21,27.72
2022-05-24,33.46,20.99,29.3
2022-05-25,42.17,23.56,29.7
2022-05-26,67.52,30.29,32.67
2022-05-27,85.94,45.34,37.42
2022-05-31,80.79,39,36.03
2022-06-01,69.9,31.88,33.06
2022-06-02,86.93,43.16,35.84
2022-06-03,77.22,35.04,32.87
2022-06-06,78.41,38.61,34.45
2022-06-07,84.75,47.52,36.83
2022-06-08,67.12,34.65,32.27
2022-06-09,35.84,22.97,27.72
2022-06-10,11.5,11.7,24.4
2022-06-13,2.17,4.55,16.83
2022-06-14,2.97,4.75,15.44
2022-06-15,4.15,5.34,16.43
2022-06-16,1.78,1.98,12.27
2022-06-17,1.98,1.98,11.48
2022-06-21,6.73,4.75,16.03
2022-06-22,7.92,5.34,15.84
2022-06-23,17.42,9.5,16.83
2022-06-24,35.84,21.98,22.17
2022-06-27,35.51,22.22,23.61
2022-06-28,21.47,13.91,21.66
2022-06-29,24.45,14.31,21.86
2022-06-30,26.04,14.51,20.47
2022-07-01,42.34,23.45,24.05
2022-07-05,43.14,22.46,18.68
2022-07-06,48.9,26.44,20.27
2022-07-07,66.2,28.82,21.66
2022-07-08,63.81,28.23,20.87
2022-07-11,57.65,25.64,20.67
2022-07-12,53.47,20.87,18.68
2022-07-13,45.32,19.48,17.89
2022-07-14,37.37,18.09,16.69
2022-07-15,63.22,27.63,18.09
2022-07-18,49.5,22.46,15.7
2022-07-19,80.31,44.73,19.68
2022-07-20,76.73,49.7,18.68
2022-07-21,78.13,56.26,20.47
2022-07-22,75.74,55.06,20.07
2022-07-25,83.3,59.24,23.06
2022-07-26,77.53,52.28,22.26
2022-07-27,85.08,66.99,25.84
2022-07-28,85.28,74.35,32
2022-07-29,86.87,76.54,34.39
2022-08-01,86.08,75.94,33.59
2022-08-02,80.11,71.37,32.2
2022-08-03,83.49,74.35,33.99
