date,cpi_headline,cpi_headline_mom,cpi_headline_yoy,cpi_core,cpi_core_mom,cpi_core_yoy,ppi_headline,ppi_headline_mom,ppi_headline_yoy,ppi_core,ppi_core_mom,ppi_core_yoy,ppi_core_ex_food_energy_trade,ppi_core_ex_food_energy_trade_mom,ppi_core_ex_food_energy_trade_yoy,pce,pce_mom,pce_yoy,core_pce,core_pce_mom,core_pce_yoy
2006-01-01,199.3,0.6057546693589266,4.018789144050117,203.2,0.19723865877709912,2.1105527638190846,,,,,,,,,,83.534,0.4847770386498418,3.246937842213904,83.145,0.22420713846598161,2.1424798221152175
2006-02-01,199.4,0.050175614651282174,3.63825363825363,203.6,0.19685039370078705,2.106318956870612,,,,,,,,,,83.584,0.05985586707208945,3.0222353695212645,83.279,0.16116423116243617,2.1377060439560447
2006-03-01,199.7,0.15045135406217547,3.4179181771103018,204.3,0.34381139489194634,2.0989505247376306,,,,,,,,,,83.746,0.1938169984685878,2.9136712749615823,83.509,0.27618006940526296,2.167928844953937
2006-04-01,200.7,0.5007511266900355,3.613835828600931,204.8,0.24473813020069457,2.29770229770232,,,,,,,,,,84.135,0.4644997970052467,3.102827101944805,83.764,0.3053563089008282,2.362185479830381
2006-05-01,201.3,0.2989536621823774,3.9772727272727293,205.4,0.29296875,2.44389027431422,,,,,,,,,,84.361,0.2686159148986844,3.321534862643749,83.974,0.2507043598682035,2.4085659581214447
2006-06-01,201.8,0.24838549428713996,4.1817243159525175,205.9,0.24342745861734016,2.6420737786640114,,,,,,,,,,84.569,0.24655942912008566,3.511627906976744,84.186,0.2524590944816385,2.595788242176078
2006-07-01,202.9,0.5450941526263575,4.104669061056954,206.3,0.19426906265178623,2.6879044300647026,,,,,,,,,,84.858,0.34173278624556325,3.4273456353752785,84.268,0.09740336873114153,2.545755451713405
2006-08-01,203.8,0.44356826022671214,3.926568077511483,206.8,0.2423654871546388,2.8344107409249197,,,,,,,,,,85.125,0.31464328643144857,3.335882588586636,84.44,0.2041106944510318,2.671351969164548
2006-09-01,202.8,-0.4906771344455385,2.012072434607637,207.2,0.19342359767891004,2.930948832588176,,,,,,,,,,84.902,-0.26196769456681146,2.0800269321406217,84.573,0.1575082899099911,2.6060054595086424
2006-10-01,201.9,-0.4437869822485285,1.4063284781516971,207.6,0.19305019305020377,2.7722772277227747,,,,,,,,,,84.702,-0.23556571105509683,1.67697016985775,84.726,0.18090880068106774,2.4969151484357965
2006-11-01,202.0,0.04952947003467045,1.9687026754164672,207.8,0.09633911368016612,2.6172839506172885,,,,,,,,,,84.731,0.0342376803381228,1.9246731063020883,84.766,0.04721100960745073,2.284218020344375
