date,o,h,l,c,v
2003-11-21,10.4352,10.4896,10.4352,10.4896,363600
2003-11-24,10.4896,10.6079,10.4717,10.6036,1182600
2003-11-25,10.6358,10.6688,10.6043,10.6401,2041200
2003-11-26,10.7340,10.7375,10.6795,10.7375,1207800
2003-11-28,10.7469,10.8644,10.7333,10.8336,619200
2003-12-01,10.9912,11.1438,10.9912,11.1438,1340100
2003-12-02,11.1438,11.1438,11.0808,11.0944,2511900
2003-12-03,11.1503,11.1596,11.0557,11.0557,824400
2003-12-04,11.0557,11.0557,10.9446,10.9797,709200
2003-12-05,10.9647,10.9890,10.9038,10.9589,1263600
2003-12-08,10.9446,10.9912,10.9382,10.9804,753300
2003-12-09,11.0413,11.0593,10.9346,10.9346,1598400
2003-12-10,10.9912,10.9984,10.8694,10.8909,561600
2003-12-11,10.9876,11.0958,10.9769,11.0894,819000
2003-12-12,11.1402,11.1417,11.1065,11.1402,1101600
2003-12-15,11.2334,11.2506,11.1202,11.1488,1232100
2003-12-16,11.1596,11.1596,11.0499,11.1022,669600
2003-12-17,11.0313,11.0313,10.9468,10.9733,1114200
2003-12-18,11.0184,11.1503,11.0184,11.1503,657900
2003-12-19,11.1237,11.1925,11.1237,11.1775,559800
2003-12-22,11.2202,11.3353,11.1950,11.3353,1562400
2003-12-23,11.3353,11.3663,11.3116,11.3663,1328400
2003-12-24,11.4015,11.4217,11.3785,11.4030,279000
2003-12-26,11.4433,11.4433,11.4224,11.4318,216900
2003-12-29,11.5152,11.6045,11.5008,11.6045,1450800
2003-12-30,11.6729,11.7204,11.6563,11.6599,1374300
2003-12-31,11.7255,11.8191,11.7255,11.8069,979200
2004-01-02,11.8912,12.1281,11.8912,12.0698,1845000
2004-01-05,12.4025,12.4933,12.3161,12.4933,2981700
2004-01-06,12.4933,12.4933,12.3341,12.3521,3776400
2004-01-07,12.2801,12.3809,12.2801,12.3809,1075500
2004-01-08,12.4105,12.4530,12.3219,12.4277,1148400
2004-01-09,12.4378,12.5048,12.3989,12.4054,1143900
2004-01-12,12.4350,12.4494,12.3471,12.3946,1753200
2004-01-13,12.4205,12.4313,12.2837,12.3240,1361700
2004-01-14,12.2808,12.3636,12.2765,12.3435,1150200
2004-01-15,12.2945,12.2952,12.0748,12.0914,1397700
2004-01-16,12.0820,12.1454,12.0640,12.1433,1698300
2004-01-20,12.3881,12.5070,12.3644,12.4962,1243800
2004-01-21,12.4940,12.5574,12.4242,12.5127,1260000
2004-01-22,12.4710,12.5135,12.3795,12.4810,1600200
2004-01-23,12.4969,12.5034,12.4313,12.4602,811800
2004-01-26,12.4940,12.5430,12.4400,12.5430,1946700
2004-01-27,12.5682,12.6064,12.4602,12.4796,2822400
2004-01-28,12.5466,12.5653,12.2873,12.3031,2428200
2004-01-29,12.2542,12.2794,11.9063,12.1094,3085200
2004-01-30,12.0280,12.0950,12.0028,12.0928,1413900
2004-02-02,12.1087,12.1116,12.0424,12.0957,1466100
2004-02-03,12.1036,12.1036,12.0093,12.0280,941400
2004-02-04,11.9632,11.9812,11.9200,11.9200,1133100
2004-02-05,11.8847,11.9387,11.8660,11.9164,1764000
2004-02-06,12.0403,12.2196,12.0295,12.1879,1868400
2004-02-09,12.3161,12.4234,12.2441,12.3636,882000
2004-02-10,12.3680,12.3795,12.3240,12.3528,665100
2004-02-11,12.3910,12.5603,12.3550,12.5444,2990700
2004-02-12,12.6020,12.6020,12.5106,12.5379,2559600
2004-02-13,12.6798,12.6870,12.5387,12.5466,1157400
2004-02-17,12.7194,12.7987,12.6633,12.7987,2004300
2004-02-18,12.8138,12.8138,12.6121,12.6244,894600
2004-02-19,12.6265,12.6597,12.5142,12.5142,1216800
2004-02-20,12.3881,12.4025,12.2700,12.3737,2828700
2004-02-23,12.4458,12.4666,12.2498,12.2657,1368000
2004-02-24,12.2383,12.2383,12.1721,12.2009,950400
2004-02-25,12.2426,12.3363,12.2254,12.3341,752400
2004-02-26,12.3975,12.3975,12.3435,12.3953,1440000
2004-02-27,12.5372,12.5977,12.5034,12.5711,2112300
2004-03-01,12.6647,12.8700,12.6568,12.8577,1488600
2004-03-02,12.8721,12.8721,12.7540,12.7555,1095300
2004-03-03,12.6755,12.6856,12.5898,12.6762,2036700
2004-03-04,12.7122,12.7663,12.6971,12.7627,837900
2004-03-05,12.7627,12.8289,12.7122,12.8095,1043100
2004-03-08,12.8635,12.8923,12.6870,12.6870,1356300
2004-03-09,12.7266,12.7266,12.5329,12.6042,1146600
2004-03-10,12.6186,12.6186,12.2909,12.3161,3870900
2004-03-11,12.1577,12.1886,12.0496,12.0496,3832200
2004-03-12,12.0640,12.1793,12.0640,12.1505,1795500
2004-03-15,12.0568,12.0820,11.9236,11.9236,2127600
2004-03-16,11.9848,12.0748,11.9776,12.0712,2355300
2004-03-17,12.2081,12.2570,12.1807,12.2369,3899700
